---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,ROI 8,ROI 8,ROI 9,ROI 9,ROI 11,ROI 11,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
5632.00511,26688.2092,,20135.3885,,17751.1045,,12590.4965,,21009.4345,,9789.73333,,21329.5302,,14859.3485,,16897.8562,,,,,
5632.17177,,35125.098,,23838.293,,21463.6716,,30485.617,,22729.5724,,17427.8933,,29021.5839,,19406.0536,,19728.7582,,,,
5632.33851,26702.0654,,20178.2675,,17674.2985,,12566.0142,,20988.1379,,9790.26667,,21329.745,,14898.1773,,16787.0065,,,,,
5632.50517,,35114.4314,,23775.0828,,21356.1791,,30433.0496,,22658.5379,,17406.9333,,28908.4832,,19414.6639,,19967.1895,,,,
5632.67183,26604.732,,20142.4204,,17719.5224,,12566.5816,,21007.2,,9790.85333,,21288.1611,,14866.9031,,16859.0588,,,,,
5632.83849,,35026.7974,,23755.6688,,21406.0299,,30201.305,,22684.5241,,17294.88,,28913.7718,,19542.6309,,19832.0261,,,,
5633.00522,26694.6928,,20138.7261,,17656.209,,12472.3972,,21011.9724,,9795.36,,21331.5436,,14832.6268,,16877.6209,,,,,
5633.17188,,35055.7908,,23755.5414,,21296.6567,,30171.3475,,22650.1517,,17334.2133,,28848.5638,,19425.0227,,20018.5359,,,,
5633.33854,26740.732,,20150.9554,,17810.9254,,12560.5674,,20983.1724,,9762.21333,,21286.7919,,14865.0557,,16825.3856,,,,,
5633.5052,,35119.0327,,23851.1592,,21362.7761,,29993.6454,,22751.669,,17333.7067,,28679.6242,,19352.3134,,20006.2745,,,,
5633.67186,26663.7386,,20141.9873,,17709.791,,12548.7943,,20963.531,,9754.32,,21430.255,,14832.2309,,16867.3725,,,,,
5633.8386,,35100.549,,23930.3694,,21325.0149,,29831.9433,,22700.2759,,17233.7333,,28735.2483,,19287.7526,,19841.3595,,,,
5634.00526,26653.2549,,20199.4904,,17751.8806,,12536.2553,,21068.9103,,9716.58667,,21322.1477,,14882.2103,,16822.1176,,,,,
5634.17192,,35125.6209,,23860.2803,,21338.9851,,29772.4823,,22732,,17241.6267,,28648.0805,,19368.6433,,19999.5817,,,,
5634.33858,26743.7124,,20171.3376,,17745.1045,,12594.2695,,21008.3034,,9795.6,,21375.7315,,14916.4866,,16858.719,,,,,
5634.50531,,34968.8889,,23884.1019,,21355.7313,,29587.773,,22784.1931,,17264.1867,,29222.0671,,19377.9464,,20184.3399,,,,
5634.67197,26705.3856,,20194.4713,,17726,,12586.8936,,21018.4552,,9735.06667,,21356.1611,,14909.5588,,16836.183,,,,,
5634.83863,,35035.3203,,23848.9936,,21319.9701,,29337.078,,22742.6207,,17268.2933,,29261.0201,,19390.2186,,20249.6471,,,,
5635.00529,26652.0523,,20098.2675,,17776.6567,,12584.8511,,20974.1517,,9733.30667,,21303.1678,,14934.1691,,16864.183,,,,,
5635.17195,,34960.0784,,23870.1146,,21307.7313,,29255.6879,,22673.6552,,17172.5067,,29062.7114,,19393.5175,,20259.3725,,,,
5635.33869,26659.9739,,20106.1146,,17744.7463,,12590.7234,,20957.0483,,9763.44,,21361.2081,,14830.9773,,16844.1307,,,,,
5635.50535,,34918.5621,,23913.0191,,21305.4328,,29449.8723,,22717.1862,,17128.8267,,29223.2483,,19334.9608,,20209.1242,,,,
5635.67201,26693.6993,,20147.9745,,17849.6119,,12599.9149,,21028.469,,9828.98667,,21300.2416,,14831.3402,,16816.4183,,,,,
5635.83867,,34886.6405,,23763.3376,,21318.7463,,29526.8085,,22791.5862,,17103.2267,,29013.906,,19351.3897,,20213.8824,,,,
5636.0054,26600,,20135.414,,17803.1045,,12596.4823,,21039.3379,,9771.94667,,21274.3087,,14880.9567,,16811.8431,,,,,
5636.17206,,34904.8627,,23814.8535,,21348.4179,,29361.3901,,22682.2897,,17205.52,,28943.0336,,19464.3794,,20204.6797,,,,
5636.33872,26677.3595,,20155.4395,,17767.9104,,12495.7163,,21065.9586,,9783.46667,,21301.1812,,14877.8887,,16864.915,,,,,
5636.50538,,34967.6863,,23749.9873,,21456.4776,,29252.2837,,22653.6828,,17198.5067,,28887.5705,,19416.1155,,20238.902,,,,
5636.67204,26671.1634,,20119.6433,,17760.3582,,12536.766,,20938.0414,,9789.84,,21361.047,,14920.2474,,16794.6405,,,,,
5636.83878,,34901.6209,,23750.3185,,21320.5672,,29169.2766,,22663.7793,,17162.5867,,29128.1342,,19408.4948,,20285.0458,,,,
5637.00544,26759.6863,,20183.3121,,17759.4925,,12559.8298,,20970.5931,,9703.09333,,21387.5436,,14867.5629,,16842.7974,,,,,
5637.1721,,34901.9085,,23745.5796,,21333.6119,,29173.0496,,22732.9931,,17239.1733,,29098.4698,,19330.7381,,20101.6209,,,,
5637.33876,26635.9477,,20198.7006,,17776.3284,,12607.6879,,20949.1586,,9754.34667,,21299.0067,,14795.8763,,16820.4706,,,,,
5637.50549,,34899.0065,,23793.3248,,21244.6269,,28995.3759,,22735.4483,,17216.2933,,29767.2483,,19504.8247,,20005.6471,,,,
5637.67215,26664.5752,,20119.3121,,17747.194,,12614.6667,,21069.6552,,9727.49333,,21278.4698,,14885.0144,,16821.2288,,,,,
5637.83881,,34861.2549,,23743.0828,,21279.3731,,28740.1702,,22793.0207,,17507.1733,,29837.3154,,19587.7938,,19890.8497,,,,
5638.00547,26716.0261,,20140.9427,,17774.2388,,12597.5035,,21015.0345,,9749.01333,,21272.0537,,14915.233,,16821.5163,,,,,
5638.17213,,35108.2092,,23775.6688,,21325.5522,,28590.156,,22779.6966,,17427.8933,,29488.8322,,19490.0784,,20032.5229,,,,
5638.33887,26693.6471,,20164.1274,,17753.2239,,12644.3972,,21083.2828,,9788.29333,,21270.7114,,14889.2701,,16798.1961,,,,,
5638.50553,,35070.0131,,23817.121,,21337.3433,,28419.9716,,22740.0828,,17319.8133,,29399.3289,,19408.6268,,19980,,,,
5638.67219,26650.2484,,20148.1019,,17685.1642,,12619.9716,,21075.9448,,9747.92,,21365.0201,,14909.3608,,16847.4771,,,,,
5638.83885,,35103.2157,,23717.172,,21307.1045,,28323.2908,,22601.0483,,17269.5733,,29788.4027,,19394.9361,,19868.8366,,,,
5639.00558,26665.7255,,20239.4395,,17711.1343,,12652.5674,,21004.5793,,9743.84,,21296.0268,,14857.8309,,16805.0458,,,,,
5639.17224,,35035.7647,,23709.0191,,21370.1791,,28796.4539,,22699.8069,,17362.48,,29615.1946,,19578.6557,,19834.0915,,,,
5639.3389,26608.7843,,20206.8535,,17723.3134,,12593.7872,,21049.7655,,9754.32,,21305.8255,,14876.2392,,16857.4118,,,,,
5639.50556,,35180.9673,,23654.6497,,21262.6269,,28687.3191,,22712.5241,,17627.3333,,29467.3826,,19615.7691,,19816.915,,,,
5639.67222,26612.366,,20192.586,,17756.4776,,12643.4043,,21071.9172,,9798.08,,21228.4832,,14887.7526,,16806.6928,,,,,
5639.83896,,35273.8824,,23753.8854,,21262.8358,,28670.8369,,22697.131,,17512.48,,29420.5101,,19441.9134,,19865.7516,,,,
5640.00562,26697.3072,,20189.6051,,17694.2687,,12568.6809,,21111.0069,,9716.93333,,21250.4966,,14929.8804,,16877.2288,,,,,
5640.17228,,35150.7712,,23633.9363,,21318.3881,,28794.0426,,22677.0483,,17482.8,,29291.2215,,19431.3567,,19909.0458,,,,
5640.33894,26683.8954,,20156.6369,,17783.9104,,12603.6028,,21028.9379,,9721.44,,21237.3691,,14888.6763,,16815.817,,,,,
5640.50567,,35076.9673,,23739.7962,,21360.3582,,28557.5887,,22664.7724,,17349.7333,,29460.9664,,19464.1814,,19813.7516,,,,
5640.67233,26643.1895,,20181.1465,,17690.1791,,12633.1915,,21111.0897,,9711.38667,,21352.7785,,14840.4454,,16866.3529,,,,,
5640.83899,,35050.6928,,23701.4013,,21365.1343,,28660.3404,,22703.8345,,17266.16,,29667.1946,,19436.734,,19964.5752,,,,
5641.00565,26752.1046,,20153.5541,,17701.9104,,12508.1135,,21048.0552,,9787.65333,,21343.4362,,14862.9113,,16842.1961,,,,,
5641.17231,,35051.6601,,23694.293,,21353.6418,,28432.6241,,22665.4897,,17320.24,,29971.0604,,19520.132,,19964.2353,,,,
5641.33905,26634.2222,,20172.2038,,17705.1642,,12595.1773,,21001.7379,,9755.70667,,21287.4899,,14882.8371,,16850.4314,,,,,
5641.5057,,35041.9869,,23666.7006,,21368.597,,28357.5603,,22679.0069,,17324.08,,29665.906,,19432.0825,,19709.8562,,,,
5641.67236,26695.6601,,20223.414,,17783.5522,,12597.1631,,21096.0828,,9729.78667,,21291.8926,,14910.7464,,16822.7712,,,,,
5641.83902,,35063.1111,,23661.2739,,21421.9701,,28355.4326,,22669.3517,,17349.8933,,29540.349,,19541.8722,,19844.6013,,,,
5642.00576,26596.549,,20180.8153,,17754,,12559.6879,,21023.2,,9752.82667,,21326.5235,,14866.1773,,16811.6078,,,,,
5642.17242,,35042.6405,,23658.5987,,21454.1194,,28281.6738,,22591.2276,,17336.9333,,29562.6577,,19484.3381,,19668.2614,,,,
5642.33908,26758.2484,,20160.9682,,17763.1045,,12564.1702,,21014.3724,,9722.56,,21319.8389,,14779.5134,,16868.1307,,,,,
5642.50574,,35074.4837,,23607.0828,,21424.6567,,28620.5957,,22727.1172,,17260.2933,,29543.3557,,19561.501,,19716.183,,,,
5642.6724,26627.5817,,20186.0382,,17759.403,,12587.0922,,21125.8207,,9687.28,,21343.1946,,14880.2639,,16873.6993,,,,,
5642.83913,,35173.5948,,23667.4395,,21410.7164,,28605.3617,,22655.5586,,17424.8267,,29940.0537,,19475.6948,,19785.6732,,,,
5643.00579,26697.098,,20201.9363,,17725.791,,12568.4255,,20960.331,,9746,,21341.0738,,14869.8392,,16833.6732,,,,,
5643.17245,,35146.6667,,23670.3185,,21409.0448,,28397.7305,,22612.5241,,17516.9067,,29925.4228,,19415.1918,,19688.9935,,,,
5643.33911,26795.8431,,20164.5096,,17789.0149,,12534.156,,21015.5586,,9726.45333,,21302.0134,,14797.7567,,16819.1895,,,,,
5643.50585,,35291.634,,23698.3439,,21475.2239,,28296,,22613.131,,17515.6533,,29983.0067,,19460.9155,,19868,,,,
5643.67251,26616.1569,,20174.7006,,17732.7463,,12575.8014,,21022.7862,,9676.56,,21214.5235,,14863.5052,,16837.6471,,,,,
5643.83917,,35265.5686,,23614.0637,,21483.3731,,28489.9858,,22603.1448,,17486.1067,,29865.8792,,19466.3588,,19795.3203,,,,
5644.00583,26685.098,,20168.7643,,17793.2239,,12637.9007,,21059.3379,,9756.34667,,21295.1946,,14898.9691,,16775.9739,,,,,
5644.17249,,35398.902,,23665.8344,,21481.8806,,28701.617,,22541.5172,,17343.76,,29647.2483,,19549.2619,,19882.8235,,,,
5644.33922,26635.9216,,20168.1274,,17733.403,,12539.0638,,21014.6207,,9712.77333,,21282.9799,,14842.8866,,16838.0915,,,,,
5644.50588,,35193.9869,,23687.3631,,21498.7761,,28450.156,,22557.6276,,17352.3467,,29554.5503,,19365.5093,,19944.1046,,,,
5644.67254,26688.2876,,20141.2739,,17760.3582,,12552.7376,,21001.7379,,9753.97333,,21312.349,,14909.4928,,16823.6863,,,,,
5644.8392,,35220.4706,,23686.4459,,21520.806,,28390.4965,,22511.2828,,17269.4133,,29643.3557,,19485.3278,,19754.1438,,,,
5645.00594,26662.3007,,20170.6242,,17759.8507,,12589.617,,21007.8897,,9717.97333,,21297.047,,14918.334,,16794.5359,,,,,
5645.1726,,35126.0392,,23697.4268,,21443.9403,,28706.5816,,22622.5379,,17348.08,,29510.443,,19382.8289,,19618.3007,,,,
5645.33926,26715.3987,,20188.8408,,17663.7313,,12557.9574,,21095.2,,9734.34667,,21281.2081,,14861.3278,,16780.9673,,,,,
5645.50592,,35254.6667,,23622.9299,,21324.6269,,28656.4539,,22574.2345,,17383.76,,29443.8389,,19241.0062,,19720.8366,,,,
5645.67258,26672.1046,,20193.8344,,17759.1045,,12588.7943,,21094.0414,,9760.08,,21345.1007,,14848.3299,,16913.4118,,,,,
5645.83931,,35243.0065,,23662.1401,,21361.7313,,28450.4965,,22595.0069,,17379.7333,,29785.0201,,19210.7546,,19640.915,,,,
5646.00597,26654.6928,,20150.6752,,17724.2687,,12534.5248,,21030.0414,,9738.90667,,21410.2819,,14914.7381,,16824.2353,,,,,
5646.17263,,35326.9281,,23680.6115,,21405.9403,,28436.0851,,22589.5172,,17410.08,,29660.2416,,19233.2866,,19655.1373,,,,
5646.33929,26660.6275,,20168.2803,,17751.7313,,12555.2908,,21021.6552,,9696.26667,,21335.8389,,14901.2784,,16849.1765,,,,,
5646.50603,,35332.5229,,23679.0318,,21393.0448,,28412.2837,,22652.5241,,17554.5067,,29451.7315,,19273.2041,,19639.3725,,,,
5646.67269,26676.9412,,20127.6688,,17676.6866,,12552.9645,,21044.3862,,9734.10667,,21319.4094,,14828.6021,,16863.0327,,,,,
5646.83935,,35280.5229,,23691.1083,,21365.1642,,28215.9433,,22673.6276,,17481.68,,29482.3356,,19317.9381,,19843.5817,,,,
5647.00601,26624.732,,20132.1529,,17706.5373,,12593.1348,,21024.2759,,9757.92,,21299.7584,,14840.9402,,16817.9346,,,,,
5647.17267,,35282.0131,,23579.8471,,21400.3284,,28267.1489,,22609.7103,,17269.3333,,29698.7114,,19141.3113,,19976.4967,,,,
5647.3394,26723.9477,,20174.242,,17621.1045,,12586.7518,,20998.7586,,9772.58667,,21277.1812,,14826.1278,,16839.1634,,,,,
5647.50606,,35308.8627,,23658.4204,,21446.3582,,28137.7589,,22616.6897,,17326.5067,,29987.2215,,19122.4412,,19833.7255,,,,
5647.67272,26655.9739,,20143.414,,17743.8507,,12549.8723,,20995.1172,,9759.12,,21325.5034,,14890.7546,,16845.281,,,,,
5647.83938,,35233.8301,,23658.7261,,21402.5075,,28037.8723,,22660.9379,,17363.8933,,30284.698,,19102.3835,,19833.6209,,,,
5648.00612,26689.281,,20189.2739,,17693.5522,,12565.9007,,21100.4138,,9746.61333,,21307.0872,,14892.2062,,16869.7255,,,,,
5648.17278,,35244.6536,,23690.3185,,21397.3433,,27974.7234,,22649.6,,17429.44,,30361.5839,,19107.7608,,19824.3137,,,,
5648.33944,26669.9608,,20112.5605,,17722.6269,,12530.8369,,21020.3586,,9721.6,,21202.4698,,14872.0165,,16862.719,,,,,
5648.5061,,35528.3922,,23689.1975,,21461.8507,,28953.305,,22600.9103,,17342.5333,,30313.047,,19091.4309,,19747.8954,,,,
5648.67276,26661.7516,,20117.8854,,17644.2388,,12446.0142,,21040.0552,,9747.62667,,21280.4564,,14881.7814,,16849.9608,,,,,
5648.83949,,35401.7255,,23708.051,,21412.0896,,28805.3901,,22627.2276,,17568.32,,29948.4564,,18982.466,,19810.1961,,,,
5649.00615,26640.5752,,20091.8217,,17654.597,,12497.9007,,21058.1793,,9776.37333,,21209.8523,,14874.3918,,16822.1699,,,,,
5649.17281,,35358.6667,,23706.1656,,21483.9701,,29254.4965,,22601.2966,,17601.3333,,29894.255,,18930.1773,,19766.8758,,,,
5649.33947,26659.451,,20150.8025,,17665.7313,,12541.7021,,20977.6276,,9749.09333,,21236.8054,,14858.0948,,16849.9869,,,,,
5649.50621,,35334.4052,,23710.3439,,21440.5075,,29856.9362,,22589.1034,,17555.52,,29751.3557,,18927.6371,,19788.4183,,,,
5649.67287,26669.3856,,20222.8025,,17743.9701,,12492.8227,,21011.0621,,9753.30667,,21324.5369,,14878.5155,,16792.7843,,,,,
5649.83953,,35324.6797,,23729.3758,,21406.0597,,29551.5745,,22623.9448,,17506.2667,,29820.2416,,18945.3526,,19518.0392,,,,
5650.00619,26681.3333,,20135.8471,,17720.8657,,12512.6525,,21055.8897,,9735.33333,,21332.5101,,14805.6082,,16861.9608,,,,,
5650.17285,,35203.268,,23664.535,,21352.4478,,29272.1986,,22583.7793,,17458.24,,30376.1342,,18856.2474,,19610.1961,,,,
5650.33958,26726.9281,,20184.1529,,17778.1194,,12512.7376,,20996.2759,,9765.78667,,21207.0872,,14884.7505,,16783.0065,,,,,
5650.50624,,35102.4837,,23697.9873,,21369.7313,,29154.7518,,22674.7586,,17379.36,,30049.6644,,18804.9155,,19673.9346,,,,
5650.6729,26676.9412,,20148.2803,,17702.3582,,12553.5319,,21021.4345,,9792.50667,,21291.4362,,14896.3959,,16864.6536,,,,,
5650.83956,,35199.9216,,23825.4013,,21440.1493,,29210.5816,,22622.5931,,17304.4,,29845.4765,,18819.3979,,19555.5033,,,,
5651.0063,26693.5686,,20208.9682,,17710.8657,,12577.5603,,21023.8345,,9761.86667,,21288.7785,,14860.932,,16829.9869,,,,,
5651.17296,,35282.902,,23765.4013,,21439.8806,,28950.2979,,22665.8207,,17255.52,,29633.8523,,18858.5567,,19439.7386,,,,
5651.33962,26692.9935,,20132.5605,,17724.8657,,12527.234,,21060.0828,,9733.97333,,21226.3624,,14887.0268,,16845.5163,,,,,
5651.50628,,35133.7255,,23714.0127,,21357.4627,,28933.6454,,22639.9172,,17400.2933,,29549.396,,18883.0351,,19554.4052,,,,
5651.67294,26709.1242,,20133.8854,,17753.7612,,12590.8652,,21034.731,,9752.50667,,21317.6107,,14859.8763,,16837.3072,,,,,
5651.83967,,35151.3464,,23741.2739,,21392.2985,,28813.2766,,22611.0897,,17447.28,,29570.604,,18881.4845,,19489.9608,,,,
5652.00633,26609.4118,,20256.4586,,17665.6716,,12582.9504,,20992.8828,,9738.21333,,21306.9799,,14900.7835,,16867.5294,,,,,
5652.17299,,35145.1242,,23782.0892,,21434.1493,,28865.3333,,22618.3724,,17312.72,,29458.3624,,18873.567,,19539.6863,,,,
5652.33965,26669.8562,,20174.3694,,17706.0299,,12530.6383,,21001.7931,,9763.12,,21264.0537,,14905.732,,16791.5294,,,,,
5652.50639,,35148.0784,,23843.2866,,21416.8358,,29171.6028,,22577.1586,,17436.08,,29163.6779,,18922.4247,,19597.6209,,,,
5652.67305,26667.5556,,20143.8981,,17724.5672,,12530.8652,,20980.7172,,9753.76,,21321.745,,14832.066,,16841.4118,,,,,
5652.83971,,35075.9739,,23810.7771,,21441.2239,,29045.3333,,22597.4345,,17313.84,,29152.9396,,18931.299,,19576.2353,,,,
5653.00637,26657.2026,,20080.8153,,17733.2239,,12564.9645,,21028.9379,,9797.6,,21281.8255,,14872.8412,,16915.634,,,,,
5653.1731,,35076.2876,,23787.8471,,21460.209,,29046.383,,22723.8621,,17289.8667,,29057.7718,,18980.2227,,19561.2288,,,,
5653.33976,26665.4118,,20110.242,,17763.4627,,12554.695,,21032.1655,,9735.44,,21279.0067,,14890.8206,,16793.8562,,,,,
5653.50642,,35126.6928,,23738.1401,,21463.2537,,28955.5177,,22708.3034,,17291.2,,28973.3154,,18947.0351,,19635.5294,,,,
5653.67308,26668.0261,,20094.6242,,17766.9552,,12539.0071,,20976.8828,,9714.29333,,21351.8926,,14887.0598,,16844.0784,,,,,
5653.83974,,35115.7386,,23851.4904,,21478.2985,,29738.9504,,22653.0483,,17277.3333,,28975.4899,,19135.1093,,19600.8105,,,,
5654.00648,26670.1961,,20134.7516,,17774.2985,,12564.9929,,21021.2966,,9750.26667,,21368.7785,,14833.5835,,16837.2026,,,,,
5654.17314,,35345.2549,,23729.2229,,21574.6269,,29430.2695,,22588.3034,,17396.96,,29038.0134,,19040.033,,19548.4706,,,,
5654.3398,26629.3595,,20121.0955,,17746.6269,,12552.766,,20962.1241,,9766.74667,,21285.7181,,14881.6165,,16882.4052,,,,,
5654.50646,,35361.098,,23699.3376,,21503.403,,29286.0993,,22595.3931,,17790.3467,,28956.5101,,18929.5175,,19585.1765,,,,
5654.67319,26647.8954,,20163.4395,,17774.806,,12570.6099,,20939.3931,,9746.26667,,21308.2416,,14853.1134,,16798.0654,,,,,
5654.83985,,35225.6993,,23748.9682,,21600.0299,,29240.4539,,22618.6759,,17653.76,,28979.1141,,18884.8825,,19475.5817,,,,
5655.00651,26686.0654,,20186.242,,17745.7313,,12520.3121,,21027.0345,,9749.92,,21355.7315,,14876.668,,16797.5425,,,,,
5655.17317,,35239.2157,,23732.7643,,21529.5522,,29002.6667,,22623.1172,,17640.64,,29022.8188,,19043.3649,,19538.1176,,,,
5655.33983,26714.1438,,20222.242,,17716.4179,,12520.2553,,21019.3655,,9753.25333,,21303.0336,,14845.0969,,16927.7124,,,,,
5655.50657,,35090.2484,,23728.7898,,21491.3134,,29198.8085,,22633.4069,,17749.5467,,30025.1544,,18990.2845,,19505.0458,,,,
5655.67323,26671.9216,,20136.9172,,17667.0746,,12490.8369,,20972.3862,,9762.05333,,21324.5101,,14857.0722,,16796.4444,,,,,
5655.83989,,35167.268,,23688.2803,,21450.806,,29070.7801,,22614.3448,,17571.4667,,29871.0336,,18995.266,,19384.3137,,,,
5656.00655,26628.6013,,20141.8344,,17756.5672,,12487.5745,,20978.4552,,9717.17333,,21259.9463,,14906.1608,,16901.1503,,,,,
5656.17328,,35025.2549,,23684.2293,,21505.6418,,28846.695,,22624.0276,,17453.2267,,29620.349,,19052.6351,,19429.8562,,,,
5656.33994,26678.3268,,20205.9618,,17797.9403,,12581.3617,,20947.669,,9735.12,,21232.1879,,14883.9258,,16843.2418,,,,,
5656.5066,,35026.8497,,23643.3631,,21522.4776,,28851.7447,,22552.9379,,17433.9467,,29544.7248,,19061.4433,,19471.9216,,,,
5656.67326,26729.6209,,20102.4204,,17711.7612,,12528.9929,,21036.1931,,9735.65333,,21265.1007,,14842.3918,,16740.3399,,,,,
5656.83992,,34991.451,,23708.6624,,21507.6716,,28725.3901,,22782.6483,,17479.92,,29408.5101,,19078.2021,,19405.6209,,,,
5657.00666,26735.5033,,20158.8535,,17729.7015,,12519.461,,21066.2621,,9774.24,,21311.5973,,14851.9588,,16837.5686,,,,,
5657.17332,,35124.6275,,23634.4713,,21425.1343,,28634.1277,,22706.0138,,17527.0667,,30225.6913,,19040.5278,,19382.9281,,,,
5657.33997,26746.6405,,20200.2038,,17675.5224,,12575.0638,,21011.8621,,9730.50667,,21244.2953,,14870.367,,16797.9085,,,,,
5657.50663,,35206.1699,,23647.3885,,21388.3284,,28639.0071,,22720.4966,,17373.6533,,30811.9463,,19121.2536,,19437.3072,,,,
5657.67337,26699.0327,,20212.9427,,17746.209,,12560.9645,,21010.869,,9787.09333,,21282.2282,,14892.932,,16811.451,,,,,
5657.84003,,35173.9608,,23593.1975,,21495.5821,,28717.2482,,22679.8345,,17363.8133,,30533.3154,,19114.6227,,19487.0327,,,,
5658.00669,26756.8627,,20142.2675,,17730.6269,,12536.0284,,21082.9241,,9727.73333,,21246.0671,,14875.9753,,16850.0654,,,,,
5658.17335,,35128.6536,,23673.9873,,21478.5075,,29210.2695,,22737.5448,,17298.7733,,30322.8725,,19032.5773,,19467.2157,,,,
5658.34001,26581.8562,,20106.9554,,17737.2537,,12537.8723,,21038.5655,,9683.81333,,21232.8591,,14861.4268,,16812.7059,,,,,
5658.50674,,34985.098,,23630.9045,,21400.0896,,29125.5319,,22740.9931,,17263.2533,,30121.557,,19143.1258,,19362.3791,,,,
5658.6734,26673.7255,,20137.0701,,17683.8209,,12509.7872,,20987.2276,,9740.85333,,21251.8389,,14839.6206,,16779.8693,,,,,
5658.84006,,34981.6993,,23619.2102,,21439.5224,,29162.2979,,22725.2966,,17151.6267,,29907.9732,,19079.4227,,19439.6078,,,,
5659.00672,26610.1438,,20185.8344,,17686.2687,,12485.2766,,21001.7655,,9785.38667,,21201.2349,,14829.9876,,16853.7516,,,,,
5659.17346,,35055.7386,,23668.1019,,21410.3582,,28914.695,,22697.269,,17177.92,,30070.255,,19206.466,,19489.5948,,,,
5659.34012,26611.6078,,20180.7898,,17772.5075,,12474.6667,,20977.8759,,9788.85333,,21273.9597,,14838.9938,,16832.8627,,,,,
5659.50678,,35154.9804,,23713.5541,,21414.7761,,28934.5248,,22685.3517,,17144.1333,,29987.651,,19131.7773,,19455.817,,,,
5659.67344,26636.6275,,20188.1019,,17746.1493,,12514.0709,,20999.4207,,9832.72,,21352.6443,,14817.2866,,16844.915,,,,,
5659.8401,,35102.6144,,23673.5287,,21399.7313,,28820.9078,,22688.3586,,17085.4933,,29765.906,,19205.9381,,19355.6863,,,,
5660.00683,26654.7451,,20135.8726,,17685.9403,,12570.156,,21029.4345,,9794.24,,21281.0201,,14840.9732,,16798.8497,,,,,
5660.17349,,35149.3595,,23597.9618,,21283.2537,,28649.7589,,22674.8138,,17055.28,,29593.0738,,19186.0124,,19368.7059,,,,
5660.34015,26623.7124,,20209.4777,,17701.2537,,12520.9645,,20899.8897,,9790.69333,,21274.443,,14798.6804,,16803.451,,,,,
5660.50681,,35186.2745,,23631.6433,,21405.8806,,28733.9858,,22649.1862,,17090,,29518.2819,,19162.2268,,19448.8105,,,,
5660.67355,26586.7974,,20137.2994,,17737.194,,12523.8865,,20963.0621,,9790.26667,,21210.5235,,14852.7835,,16745.4118,,,,,
5660.84021,,34988.8366,,23717.0701,,21431.5522,,29026.7234,,22815.1448,,17052.8267,,29517.3154,,19139.9258,,19429.098,,,,
5661.00687,26625.1242,,20151.8726,,17753.0448,,12556.3121,,20942.8966,,9764,,21317.7181,,14901.3773,,16813.9346,,,,,
5661.17353,,35051.5817,,23669.9873,,21438.0597,,29228.0567,,22713.2138,,16986,,29607.5705,,19191.0928,,19433.9085,,,,
5661.34019,26659.451,,20176.2548,,17766.6269,,12530.8085,,21003.6138,,9816.58667,,21351.2215,,14902.6639,,16850.5621,,,,,
5661.50692,,35037.3856,,23723.3631,,21424.3582,,29255.5745,,22782.1241,,16990.1333,,29848.6443,,19069.4598,,19436.9935,,,,
5661.67358,26677.4641,,20194.4204,,17659.7313,,12573.0496,,21046.6759,,9779.09333,,21293.0738,,14875.6124,,16810.7974,,,,,
5661.84024,,35033.6209,,23682.7006,,21527.0746,,29094.922,,22716,,17092.9333,,29658.953,,19131.2165,,19526.8235,,,,
