---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
5083.94506,18447.7122,,7636.53968,,8953.38235,,52381.3986,,17369.415,,34856.2581,,12750.6099,,,,,
5084.11172,,18664.518,,10314.0317,,11892.1471,,46694.1538,,16888.0816,,28735.9484,,13924.6525,,,,
5084.27838,18464.5468,,7646.7619,,8987.52941,,52406.9371,,17383.7823,,34895.7677,,12767.8865,,,,,
5084.44511,,18633.2662,,10317.0476,,11878.3824,,46617.5105,,16873.5782,,28766.6839,,13903.5745,,,,
5084.61177,18440.3741,,7608.25397,,8951.26471,,52358.0979,,17325.3605,,34892.9548,,12726.1844,,,,,
5084.77843,,18668.7194,,10297.3016,,11885.3824,,46697.8462,,16878.585,,28785.6774,,13878.5816,,,,
5084.94509,18443.482,,7588.31746,,8967.44118,,52350.4615,,17369.4694,,34928.8258,,12792.8511,,,,,
5085.11183,,18631.2518,,10311.6508,,11916.2059,,46678.965,,16878.8299,,28860.2323,,13905.6738,,,,
5085.27849,18471.5396,,7590.38095,,8989.35294,,52391.7203,,17370.2585,,34951.0452,,12770.695,,,,,
5085.44515,,18648.0863,,10296.254,,11901.3529,,46684.6713,,16908.4626,,28796.6968,,13889.6454,,,,
5085.61181,18436.0576,,7612.92063,,8963.61765,,52341.9021,,17327.2925,,34950.8645,,12785.5035,,,,,
5085.77847,,18684.6619,,10339.0159,,11920.9706,,46599.049,,16859.7007,,28788.3097,,13954.5248,,,,
5085.9452,18491.7122,,7619.80952,,8962.76471,,52257.3147,,17379.7551,,34972.2839,,12773.2482,,,,,
5086.11186,,18663.7698,,10324.9841,,11908.7647,,46686.6573,,16897.3061,,28825.8839,,13903.4326,,,,
5086.27852,18407.4245,,7623.74603,,8985.67647,,52372.2238,,17341.5782,,34883.4065,,12798.7518,,,,,
5086.44518,,18670.9353,,10311.1429,,11911.2059,,46741.5664,,16876.2993,,28850.1935,,13945.2199,,,,
5086.61184,18437.6403,,7660.25397,,8938.32353,,52330.7413,,17314.9932,,34899.8968,,12772.1135,,,,,
5086.77858,,18637.554,,10357.8413,,11935.0588,,46697.4825,,16883.0204,,28786.0387,,13891.8865,,,,
5086.94524,18426.2446,,7626.22222,,8962.70588,,52340.4476,,17343.6735,,34932.5161,,12767.5745,,,,,
5087.1119,,18724.1727,,10357.7143,,11932.4706,,46620.1119,,16869.3333,,28839.4839,,13890.2411,,,,
5087.27856,18462.8777,,7620.7619,,8937.5,,52342.9091,,17327.8639,,34948.4903,,12784.2837,,,,,
5087.44529,,18649.9281,,10329.6508,,11902.8824,,46747.8601,,16885.034,,28803.2774,,13904.4823,,,,
5087.61195,18457.4964,,7640.22222,,8966.97059,,52381.4545,,17311.9456,,35005.6774,,12787.0355,,,,,
5087.77861,,18623.741,,10345.3651,,11927.5882,,46683.972,,16847.5374,,28843.2516,,13926.5248,,,,
5087.94527,18474.5899,,7618.47619,,8923.08824,,52413.007,,17325.1429,,34949.8581,,12834.3546,,,,,
5088.11193,,18689.8993,,10307.0476,,11917.0588,,46660.3077,,16851.483,,28857.7806,,13986.156,,,,
5088.27867,18443.1942,,7636.73016,,8985.91176,,52337.3427,,17330.6395,,34954.3484,,12786.2695,,,,,
5088.44533,,18656.4317,,10315.6508,,11952.1765,,46773.3147,,16867.6735,,28817.471,,13955.8865,,,,
5088.61199,18462.5324,,7616.53968,,8975.29412,,52320.979,,17402.0408,,34942.7355,,12794.8936,,,,,
5088.77865,,18626.2446,,10327.9365,,11926.6471,,46669.5664,,16902.7211,,28803.329,,13874.3546,,,,
5088.94531,18462.5612,,7604.73016,,8960.32353,,52350.3776,,17360.898,,34893.8581,,12728.3404,,,,,
5089.11204,,18649.3813,,10318.2857,,11952.1176,,46718.7133,,16916.2721,,28854.6581,,13940.227,,,,
5089.2787,18407.6547,,7631.01587,,8998.05882,,52420.1678,,17356.5986,,34898.4774,,12762.3262,,,,,
5089.44536,,18613.4676,,10349.1111,,11961.8824,,46647.2727,,16897.0884,,28819.2516,,13898.9787,,,,
5089.61202,18415.3669,,7621.90476,,8984.88235,,52337.7622,,17360.898,,34924.1032,,12767.7447,,,,,
5089.77868,,18636.1439,,10345.0159,,11942,,46668.028,,16904.3537,,28841.5226,,13857.7021,,,,
5089.94542,18493.036,,7603.33333,,8984.76471,,52337.2028,,17326.6395,,34898.3226,,12752,,,,,
5090.11208,,18613.6978,,10294.7937,,11952.8529,,46649.3706,,16861.1973,,28826.0129,,13853.2199,,,,
5090.27874,18397.1223,,7582.12698,,8979.67647,,52299.4965,,17357.1156,,34915.1226,,12724.5106,,,,,
5090.4454,,18630.0432,,10351.3651,,11950.7647,,46667.4406,,16826.5034,,28815.8968,,13862.0142,,,,
5090.61213,18448.259,,7616.60317,,8974.55882,,52406.965,,17360.5714,,34948.0774,,12755.9149,,,,,
5090.77879,,18676.4317,,10336.381,,11914.5,,46681.2308,,16905.0068,,28843.9226,,13904.0851,,,,
5090.94545,18487.223,,7609.14286,,8972.26471,,52355.3287,,17333.7687,,34863.3548,,12723.234,,,,,
5091.11211,,18667.3957,,10323.9365,,11927.7059,,46680.3357,,16851.8912,,28810.8645,,13917.5887,,,,
5091.27877,18461.3237,,7608.15873,,8976.70588,,52328.9231,,17342.6122,,34901.8581,,12745.9858,,,,,
5091.44551,,18638.0432,,10362.4444,,11962.0294,,46737.6503,,16865.2517,,28767.3548,,13905.0213,,,,
5091.61217,18438.1583,,7613.49206,,8961.38235,,52326.0699,,17361.9592,,34931.6387,,12788.8794,,,,,
5091.77883,,18687.741,,10339.1111,,11920.0588,,46719.6643,,16876.3537,,28788.2323,,13879.8582,,,,
5091.94549,18458.6475,,7599.90476,,8998.82353,,52390.993,,17354.2041,,34895.3032,,12762.695,,,,,
5092.11215,,18670.8777,,10345.4603,,11939.2941,,46725.6783,,16890.9116,,28766.4258,,13916.7943,,,,
5092.27888,18435.6835,,7617.71429,,8976.64706,,52358.8531,,17358.585,,34897.471,,12732.1135,,,,,
5092.44554,,18693.0647,,10346.4127,,11935.5,,46682.8252,,16842.7483,,28727.1742,,13890.7234,,,,
5092.6122,18431.9712,,7602.57143,,8972.47059,,52305.5105,,17368.8707,,34836.671,,12765.078,,,,,
5092.77886,,18653.4101,,10311.0159,,11919.0882,,46615.1329,,16907.3469,,28770.7097,,13926.1277,,,,
5092.9456,18439.6835,,7649.87302,,8964.70588,,52344.5315,,17385.3061,,34866.529,,12777.6738,,,,,
5093.11226,,18668.8633,,10324.0635,,11944.3824,,46686.2378,,16880.5986,,28793.5484,,13887.4043,,,,
5093.27892,18432.518,,7602.88889,,8976.55882,,52289.007,,17388.4082,,34866.6323,,12777.9007,,,,,
5093.44558,,18676.2014,,10332.4127,,11913.3529,,46664.2517,,16894.8027,,28760.8516,,13861.0496,,,,
5093.61224,18406.8777,,7623.93651,,8947.35294,,52420.4196,,17409.6327,,34881.8581,,12772,,,,,
5093.77897,,18649.295,,10301.9365,,11936.7941,,46738.3497,,16913.0884,,28782.8645,,13900.1986,,,,
5093.94563,18437.1511,,7616.34921,,8979.5,,52386.042,,17380.4626,,34909.0323,,12789.1064,,,,,
5094.11229,,18653.036,,10316.7937,,11929.1176,,46724.3636,,16903.102,,28808.2323,,13904.8227,,,,
5094.27895,18442.2446,,7615.55556,,8963.35294,,52355.9441,,17358.585,,34863.1226,,12789.2766,,,,,
5094.44561,,18680.9209,,10323.0476,,11917.1471,,46681.3706,,16897.8503,,28784.9806,,13884.9929,,,,
5094.61235,18473.3237,,7622.63492,,8990.17647,,52338.5455,,17385.6871,,34894.5806,,12775.5745,,,,,
5094.77901,,18665.7266,,10328.0952,,11932.3824,,46711.4685,,16847.9184,,28793.9355,,13918.5532,,,,
5094.94567,18451.8849,,7627.84127,,8957.73529,,52393.8462,,17392.8435,,34952.4903,,12783.4326,,,,,
5095.11233,,18688.0288,,10331.2698,,11937.2059,,46719.2727,,16879.2381,,28758.5032,,13926.8369,,,,
5095.27899,18468.4604,,7624.09524,,8997.32353,,52362.7972,,17407.3197,,34879.9226,,12765.6454,,,,,
5095.44572,,18709.8129,,10364.2222,,11958.2353,,46764.6154,,16862.5306,,28807.6903,,13906.7518,,,,
5095.61238,18452,,7585.36508,,8996.82353,,52400.2517,,17351.2653,,34885.1871,,12751.8582,,,,,
5095.77904,,18668.1439,,10371.4603,,11903.6765,,46727.9441,,16892.4626,,28782.7355,,13882.5248,,,,
5095.9457,18478.5036,,7623.74603,,8983.38235,,52430.042,,17350.5578,,34843.8194,,12767.7447,,,,,
5096.11244,,18672.9496,,10345.0476,,11932.4706,,46689.5664,,16857.7687,,28730.7097,,13866.4681,,,,
5096.2791,18393.2086,,7622.66667,,8990.20588,,52399.5804,,17365.8776,,34895.6645,,12752.4823,,,,,
5096.44575,,18665.6403,,10344.6667,,11952.1176,,46768.979,,16869.7415,,28780.8258,,13886.0426,,,,
5096.61241,18414.1871,,7621.5873,,8935.14706,,52438.042,,17399.6735,,34853.3419,,12761.4184,,,,,
5096.77907,,18659.5683,,10354.9206,,11914.7353,,46737.2308,,16871.102,,28794.4,,13881.7021,,,,
5096.94581,18415.3957,,7581.20635,,8988,,52496.5315,,17362.2585,,34834.4774,,12726.5248,,,,,
5097.11247,,18671.2518,,10323.5556,,11913.2353,,46726.6294,,16867.6735,,28790.529,,13888.3404,,,,
5097.27913,18430.8489,,7639.96825,,8982.76471,,52352.0839,,17334.6122,,34844.5935,,12768.3688,,,,,
5097.44579,,18657.6691,,10317.3968,,11942.3235,,46773.5944,,16881.6599,,28812.9548,,13888.0851,,,,
5097.61245,18423.3381,,7654.85714,,8942.44118,,52459.4126,,17376.3265,,34844.7742,,12819.7447,,,,,
5097.77918,,18620.8633,,10331.2063,,11935.3529,,46663.6643,,16864.3265,,28822.8903,,13870.2411,,,,
5097.94584,18441.3525,,7611.52381,,9011.38235,,52490.993,,17395.5102,,34883.4839,,12780.4823,,,,,
5098.1125,,18629.1799,,10355.2381,,11885.2941,,46643.4126,,16891.9184,,28751.5355,,13873.1064,,,,
5098.27916,18438.3309,,7664.34921,,8998.70588,,52493.7902,,17375.9184,,34936,,12801.7021,,,,,
5098.4459,,18624.7194,,10337.0159,,11925.7353,,46722.5734,,16833.7143,,28784.129,,13877.7589,,,,
5098.61256,18457.9568,,7636.98413,,8973.47059,,52414.1538,,17369.5238,,34889.6,,12786.4397,,,,,
5098.77922,,18616.9784,,10325.4921,,11878.1765,,46710.4895,,16858.8299,,28792.2323,,13877.7589,,,,
5098.94588,18448.0863,,7642.06349,,8997.32353,,52409.958,,17359.3469,,34907.7419,,12773.305,,,,,
5099.11254,,18662.1295,,10365.0476,,11885.5882,,46669.0909,,16865.7143,,28805.0839,,13879.773,,,,
5099.27927,18428.0576,,7639.49206,,8991.88235,,52521.3706,,17357.1429,,34898.6581,,12722.0142,,,,,
5099.44593,,18647.6259,,10352.5714,,11895.7647,,46761.9021,,16880.6531,,28752.4387,,13879.6028,,,,
5099.61259,18447.8849,,7607.42857,,8977.55882,,52509.958,,17414.6122,,34925.8839,,12747.4043,,,,,
5099.77925,,18680.2014,,10348,,11893.9412,,46701.2028,,16861.415,,28779.2774,,13880.7376,,,,
5099.94591,18422.6475,,7630.69841,,8976.79412,,52448.6993,,17337.1429,,34844.5935,,12759.7163,,,,,
5100.11265,,18643.741,,10339.5873,,11908.4412,,46698.5734,,16810.966,,28831.7677,,13864.4255,,,,
5100.27931,18465.3237,,7640.38095,,8991.97059,,52462.1259,,17374.0408,,34863.871,,12705.7872,,,,,
5100.44597,,18656.6906,,10336.7619,,11900.1765,,46668.2517,,16878.2857,,28769.2129,,13805.6454,,,,
5100.61263,18413.4964,,7652.8254,,8927.97059,,52445.7622,,17371.5918,,34914.9161,,12735.234,,,,,
5100.77929,,18653.9568,,10331.0476,,11957.4412,,46661.5385,,16905.0884,,28829.729,,13830.3546,,,,
5100.94602,18428.7482,,7644.38095,,8989.52941,,52386.042,,17332.5442,,34920.1548,,12756.3688,,,,,
5101.11268,,18628.8058,,10337.3016,,11873.2941,,46725.5664,,16874.0408,,28759.6387,,13837.7021,,,,
5101.27934,18407.8561,,7615.52381,,8991.23529,,52370.7413,,17333.9864,,34867.871,,12736.1135,,,,,
5101.446,,18640.2878,,10277.1429,,11876.1471,,46681.1748,,16834.9388,,28803.8194,,13879.3759,,,,
5101.61274,18424.0576,,7649.68254,,8980.47059,,52389.4545,,17355.2381,,34873.1097,,12769.7589,,,,,
5101.7794,,18593.2662,,10325.7143,,11936.6176,,46620.1678,,16856,,28796.7226,,13897.5603,,,,
5101.94606,18458.3885,,7634.92063,,8982.47059,,52460.9231,,17391.1837,,34887.8194,,12742.2411,,,,,
5102.11272,,18673.554,,10342.0952,,11918.8235,,46580.3916,,16879.5918,,28785.7548,,13935.6596,,,,
5102.27938,18428.6331,,7613.55556,,8967.26471,,52372.3357,,17377.1429,,34895.8452,,12758.3546,,,,,
5102.44611,,18606.6763,,10333.0794,,11875.1765,,46628.8671,,16861.9048,,28787.5355,,13910.6667,,,,
5102.61277,18411.9137,,7616.15873,,8949.67647,,52284.8671,,17375.7279,,34904.0774,,12763.0071,,,,,
5102.77943,,18676,,10339.2381,,11898.7647,,46681.6783,,16880.7075,,28813.3935,,13917.5887,,,,
5102.94609,18401.9856,,7647.39683,,8939.52941,,52338.042,,17345.9592,,34928.129,,12778.2128,,,,,
5103.11275,,18657.554,,10352.127,,11894.9118,,46642.8531,,16853.7959,,28835.4839,,13890.2695,,,,
5103.27949,18443.6547,,7621.5873,,8949.73529,,52264.0839,,17329.2789,,34936.929,,12758.156,,,,,
5103.44615,,18625.1511,,10329.7778,,11888.7059,,46629.8741,,16862.068,,28847.5097,,13906.156,,,,
5103.61281,18474.705,,7599.20635,,8938.76471,,52319.8322,,17371.4558,,34868.7226,,12699.3475,,,,,
5103.77947,,18631.9137,,10335.2381,,11907.5,,46669.0909,,16870.2313,,28853.4968,,13875.6028,,,,
5103.94613,18441.0647,,7601.93651,,8934.08824,,52296.4476,,17353.4422,,34895.2516,,12758.5816,,,,,
5104.11286,,18641.6115,,10378.2857,,11902.6176,,46616.5035,,16858.0952,,28789.8065,,13898.7518,,,,
5104.27952,18462.2446,,7609.20635,,8946.76471,,52289.4266,,17370.4762,,34856.8516,,12754.0142,,,,,
5104.44618,,18639.5971,,10383.5873,,11920.9118,,46630.7972,,16881.9592,,28746.6581,,13910.5248,,,,
5104.61284,18413.036,,7643.49206,,8928.73529,,52293.4825,,17390.2313,,34851.7935,,12765.1348,,,,,
5104.77958,,18676.6043,,10381.2063,,11882.7059,,46651.7203,,16877.0068,,28807.2,,13889.7305,,,,
5104.94624,18408.0288,,7625.71429,,8941.38235,,52312.951,,17360.1361,,34885.4452,,12758.9504,,,,,
5105.1129,,18635.5396,,10345.5873,,11882.7647,,46637.4825,,16853.1701,,28819.1484,,13917.7589,,,,
5105.27956,18416.259,,7656.28571,,8920.55882,,52346.0979,,17387.1837,,34864.6968,,12754.3262,,,,,
5105.44622,,18637.1223,,10333.2381,,11932.9412,,46629.4266,,16876.5442,,28814.271,,13884.0284,,,,
5105.61295,18415.6259,,7617.33333,,8921.61765,,52334.0979,,17334.3673,,34881.6,,12822.2411,,,,,
5105.77961,,18612.9496,,10319.5873,,11937.2353,,46643.4965,,16866.0408,,28750.3742,,13900.9362,,,,
5105.94627,18453.4101,,7643.1746,,8927.14706,,52329.4825,,17366.6122,,34864.9548,,12792.6809,,,,,
5106.11293,,18615.1655,,10345.5873,,11935.1176,,46641.3706,,16881.1701,,28745.8323,,13961.3333,,,,
5106.27959,18440.4604,,7613.1746,,8984.23529,,52323.2168,,17402.4762,,34836.4645,,12833.0213,,,,,
5106.44633,,18654.3309,,10284.8571,,11916.7647,,46624.1678,,16881.1156,,28772.7484,,13959.3475,,,,
5106.61299,18462.5324,,7610.88889,,8930.94118,,52354.8531,,17344.0544,,34848.1032,,12789.7872,,,,,
5106.77965,,18666.9065,,10340,,11927,,46680.8671,,16885.034,,28804.9806,,13933.9858,,,,
5106.94631,18430.5324,,7631.07937,,8969.61765,,52234.3217,,17349.551,,34841.5742,,12795.9716,,,,,
5107.11304,,18647.5396,,10343.4603,,11945.0588,,46670.7972,,16859.7007,,28802.9161,,13943.3759,,,,
5107.2797,18395.6547,,7654.15873,,8955.94118,,52334.014,,17348.2177,,34864.4645,,12774.7518,,,,,
5107.44636,,18621.9281,,10351.8413,,11903.8529,,46690.8531,,16870.0952,,28831.9742,,13949.1064,,,,
5107.61302,18443.2518,,7605.36508,,8962.38235,,52327.5524,,17354.0408,,34797.2129,,12783.6596,,,,,
5107.77968,,18657.5827,,10321.3651,,11928.0294,,46647.5245,,16874.585,,28797.7548,,13963.3759,,,,
5107.94642,18445.4101,,7606.79365,,8955.35294,,52281.5664,,17349.2245,,34824.0258,,12806.5532,,,,,
5108.11308,,18636.4604,,10365.1111,,11915.1765,,46611.1888,,16904.2993,,28824.3355,,13956.8227,,,,
5108.27974,18414.1871,,7628.98413,,8999.26471,,52401.3427,,17347.1837,,34827.4581,,12784.8511,,,,,
5108.4464,,18657.8993,,10336.8889,,11908.3824,,46626.4615,,16866.9116,,28797.4968,,13963.0071,,,,
5108.61306,18448.7482,,7637.2381,,8971.97059,,52272.2238,,17367.1293,,34850.5548,,12822.7518,,,,,
5108.77979,,18654.6187,,10350.7302,,11949.8235,,46633.3706,,16827.8095,,28815.3032,,13922.0426,,,,
5108.94645,18422.6763,,7598.98413,,8960.44118,,52324.0839,,17311.4558,,34864.0258,,12784.3121,,,,,
5109.11311,,18643.0791,,10320.4762,,11987.6471,,46733.4545,,16866.8299,,28800.671,,13958.3262,,,,
5109.27977,18418.0719,,7659.77778,,8963.85294,,52296.4196,,17334.585,,34872.1548,,12775.8582,,,,,
5109.44643,,18645.5827,,10358.9841,,11960.9706,,46626.1259,,16888.8163,,28838.6581,,13940.5957,,,,
5109.61317,18395.9424,,7639.55556,,8971.85294,,52264.3357,,17372.0816,,34865.0323,,12801.4184,,,,,
5109.77983,,18650.5324,,10353.0476,,11949.0294,,46618.5455,,16890.068,,28800.9806,,13952.1986,,,,
5109.94649,18459.9137,,7662.38095,,9011,,52323.0769,,17362.585,,34876.2839,,12807.5461,,,,,
5110.11315,,18655.0504,,10341.9365,,11934.2647,,46700.2797,,16842.585,,28757.729,,13953.9291,,,,
5110.27988,18473.0935,,7642.25397,,8966.17647,,52265.3147,,17344.0272,,34809.3419,,12799.0922,,,,,
5110.44654,,18670.7338,,10332.4444,,11918.2647,,46649.7902,,16857.3878,,28774.9161,,13928.7376,,,,
5110.6132,18438.6475,,7612.38095,,8956.88235,,52272.7552,,17379.2653,,34800.9548,,12784.1135,,,,,
5110.77986,,18670.0144,,10329.6508,,11936.9412,,46660.028,,16881.9592,,28793.471,,13927.6028,,,,
5110.94652,18501.0072,,7661.52381,,8957.02941,,52282.3776,,17345.6871,,34819.9742,,12825.5887,,,,,
5111.11326,,18629.0935,,10358.9206,,11936.6765,,46624.6434,,16896.4626,,28800,,13946.2695,,,,
5111.27991,18477.8705,,7628.60317,,8966.08824,,52234.2937,,17363.0204,,34840.129,,12769.4468,,,,,
5111.44657,,18672.777,,10351.619,,11922.7059,,46627.3007,,16866.5578,,28791.1484,,13927.3475,,,,
5111.61323,18433.1511,,7667.04762,,8945.23529,,52276.3916,,17349.4422,,34836.0258,,12791.0922,,,,,
5111.77989,,18614.7338,,10384.6984,,11937.7353,,46699.2727,,16853.5782,,28757.4968,,13923.8582,,,,
5111.94663,18389.3813,,7668.66667,,8979.05882,,52304.9231,,17326.5034,,34849.7548,,12790.4965,,,,,
5112.11329,,18602.0432,,10371.5556,,11938.9118,,46626.8811,,16866.5578,,28774.9419,,13950.2128,,,,
5112.27995,18377.6115,,7656.85714,,8954.58824,,52344.5315,,17370.5578,,34815.8968,,12790.2128,,,,,
5112.44661,,18630.1871,,10350.6349,,11935.1765,,46683.7203,,16917.9592,,28809.3161,,13916.9645,,,,
5112.61334,18411.3957,,7614.88889,,8975.44118,,52334.0979,,17349.4422,,34851.4065,,12764.9362,,,,,
5112.78,,18638.2446,,10342.9841,,11889.4706,,46651.5804,,16905.8776,,28729.6,,13946.0709,,,,
5112.94666,18426.2158,,7621.84127,,8959.58824,,52292.3357,,17322.2857,,34819.4581,,12765.1348,,,,,
5113.11332,,18631.7122,,10354.4127,,11894.7353,,46676.5874,,16879.5918,,28775.3548,,13931.5461,,,,
5113.27998,18437.9856,,7610.73016,,8972.26471,,52313.6224,,17382.068,,34846.6839,,12774.0142,,,,,
5113.44672,,18600.8058,,10348.4444,,11913.2059,,46663.4406,,16868.1361,,28799.5355,,13888.4255,,,,
5113.61338,18431.3381,,7654.34921,,8943.61765,,52329.3706,,17312.4898,,34840.2323,,12723.2624,,,,,
5113.78004,,18645.0072,,10335.3968,,11956.2353,,46756.951,,16855.1565,,28756.6452,,13895.0922,,,,
5113.9467,18398.8201,,7619.96825,,8957.61765,,52369.1469,,17378.7211,,34821.5226,,12722.7518,,,,,
5114.11336,,18675.7122,,10379.1746,,11937.9412,,46673.6224,,16889.0068,,28788.4645,,13880.4539,,,,
5114.28009,18405.554,,7616.03175,,8998.41176,,52315.6923,,17318.068,,34816.3355,,12691.9149,,,,,
5114.44675,,18655.8273,,10387.2063,,11919.4118,,46722.3776,,16871.5918,,28794.1677,,13862.0993,,,,
5114.61341,18435.1942,,7686.85714,,8972.38235,,52345.5664,,17327.5102,,34859.5355,,12704.4255,,,,,
5114.78007,,18636.5755,,10358.9841,,11903.7059,,46716.2517,,16860.3265,,28799.2774,,13905.305,,,,
5114.94673,18434.3309,,7651.68254,,8956.08824,,52318.965,,17387.1293,,34838.1677,,12747.6879,,,,,
5115.11347,,18627.2518,,10349.0794,,11891.3529,,46700.2797,,16887.1837,,28783.2,,13901.9858,,,,
5115.28013,18448.3165,,7646.12698,,8975.14706,,52347.8601,,17374.8027,,34835.329,,12758.0426,,,,,
5115.44679,,18634.0144,,10393.6508,,11915.9118,,46706.0699,,16883.5918,,28806.6065,,13879.6596,,,,
5115.61345,18415.4245,,7648.79365,,8950.79412,,52307.049,,17312.898,,34841.1355,,12737.2482,,,,,
5115.78018,,18630.9065,,10362.8571,,11877.1176,,46674.5175,,16894.9932,,28794.8387,,13860.9362,,,,
5115.94684,18414.0432,,7671.42857,,8949.05882,,52343.8042,,17346.6122,,34866.2194,,12690.8085,,,,,
5116.1135,,18618.2734,,10356.9524,,11916.7647,,46648.8671,,16859.3469,,28788.4903,,13891.9433,,,,
5116.28016,18416.2302,,7616.7619,,8966.85294,,52327.7483,,17346.8844,,34817.3677,,12754.9787,,,,,
5116.44682,,18641.5252,,10363.746,,11881.5588,,46653.3147,,16849.2245,,28806.8129,,13927.5461,,,,
5116.61356,18484.3165,,7654.34921,,8955.41176,,52368.6434,,17356.9252,,34853.8839,,12738.2695,,,,,
5116.78022,,18620.4029,,10377.0159,,11881.2941,,46681.1469,,16841.3878,,28823.5355,,13877.6738,,,,
5116.94688,18452.6043,,7655.74603,,8966.02941,,52391.1608,,17371.4014,,34774.2194,,12740.5106,,,,,
5117.11354,,18621.554,,10390.254,,11908.2941,,46717.5944,,16866.2585,,28778.1161,,13912.2553,,,,
5117.2802,18465.7266,,7648.92063,,8977,,52322.6573,,17344.1361,,34884.9548,,12756.1702,,,,,
5117.44693,,18642.2158,,10361.1429,,11890.1765,,46619.1329,,16885.1973,,28825.9613,,13926.0993,,,,
5117.61359,18456.3453,,7632.50794,,8922.38235,,52318.7972,,17366.8844,,34841.6,,12769.9574,,,,,
5117.78025,,18617.7266,,10389.873,,11858.9706,,46672.4476,,16859.8095,,28772.5419,,13933.2482,,,,
5117.94691,18488.518,,7673.5873,,8961.11765,,52361.2587,,17362.2313,,34824.929,,12748.8227,,,,,
5118.11357,,18685.1223,,10340.2222,,11917.8529,,46687.4406,,16834.9388,,28770.7613,,13936.7376,,,,
5118.28031,18470.3597,,7628.50794,,8954.76471,,52382.1818,,17359.619,,34841.3419,,12753.1915,,,,,
5118.44697,,18700.3453,,10348.6032,,11905.2647,,46681.1469,,16850.4762,,28751.7419,,13902.383,,,,
5118.61363,18493.1799,,7629.93651,,8927.47059,,52282.7133,,17284,,34830.8387,,12729.8723,,,,,
5118.78029,,18647.7122,,10401.3968,,11883.8529,,46599.7203,,16858.0408,,28765.7032,,13915.3191,,,,
5118.94702,18484.259,,7616.69841,,8984.41176,,52329.7343,,17386.6122,,34880.3613,,12712.6525,,,,,
5119.11368,,18713.1223,,10380.1905,,11895.1765,,46719.1049,,16859.483,,28732.8774,,13854.3546,,,,
5119.28034,18475.0791,,7647.33333,,8966.26471,,52355.3846,,17340.4354,,34877.4452,,12756.5957,,,,,
5119.447,,18680.4892,,10356.6667,,11885.7059,,46660.8671,,16888.2721,,28789.1097,,13891.0071,,,,
5119.61366,18469.295,,7638.7619,,8966.32353,,52398.0699,,17384.0272,,34840.1032,,12757.7872,,,,,
5119.7804,,18659.5396,,10370.381,,11872.6176,,46644.1958,,16815.483,,28742.9161,,13952.0851,,,,
5119.94706,18482.3022,,7638.53968,,8944.23529,,52339.8322,,17378.9388,,34874.6581,,12799.9433,,,,,
5120.11372,,18659.8849,,10357.3651,,11917.5882,,46647.9161,,16820.6259,,28842.1161,,13947.1206,,,,
5120.28038,18425.3813,,7664.92063,,8954.73529,,52342.5734,,17367.4014,,34781.3677,,12774.5816,,,,,
5120.44704,,18627.5971,,10321.3016,,11895.5882,,46631.1049,,16862.3129,,28779.4839,,13930.6383,,,,
5120.61377,18379.3381,,7625.68254,,8969.82353,,52356.6993,,17363.1837,,34826.6065,,12765.8723,,,,,
