---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 4,ROI 4,ROI 6,ROI 6,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),Isosbestic,GCaMP,Isosbestic,GCaMP,Isosbestic,GCaMP,Isosbestic,GCaMP,Isosbestic,GCaMP,-,-,-,-
3205.0007,15519.5683,,7281.46032,,8054.26471,,14355.0476,,9873.02128,,,,,
3205.1673,,14749.2086,,11466,,12322.5,,15889.8776,,13249.9291,,,,
3205.3341,15362.3597,,7283.30159,,8060.52941,,14320,,9893.07801,,,,,
3205.5007,,14842.3597,,11507.7143,,12302.3529,,15924.9796,,13230.3262,,,,
3205.6674,15384.259,,7268.09524,,8099.79412,,14308.1361,,9862.01418,,,,,
3205.834,,14845.9856,,11492.4444,,12289.8824,,15936.1361,,13227.1773,,,,
3206.0007,15427.9137,,7261.5873,,8063.11765,,14365.7959,,9923.43262,,,,,
3206.1674,,14893.8705,,11519.3651,,12288.4118,,15864.6803,,13185.9858,,,,
3206.3341,15513.1511,,7296.06349,,8069.85294,,14356.1088,,9913.16312,,,,,
3206.5008,,14911.1942,,11553.3016,,12281.7941,,15875.2109,,13231.9433,,,,
3206.6674,15447.1079,,7282.06349,,8083.70588,,14372.2449,,9906.66667,,,,,
3206.8342,,14603.8273,,11492.8571,,12283.2059,,15926.2041,,13234.5532,,,,
3207.0008,15255.9137,,7290.25397,,8079.5,,14302.3946,,9920,,,,,
3207.1675,,14899.8273,,11481.5556,,12288.4412,,15874.1769,,13176.9362,,,,
3207.3341,15522.8489,,7297.74603,,8063.64706,,14352.4898,,9857.8156,,,,,
3207.5008,,14905.3525,,11523.6508,,12318.9118,,15903.3197,,13273.4468,,,,
3207.6675,15571.6259,,7260.53968,,8036.38235,,14359.2653,,9907.0922,,,,,
3207.8342,,14812.3741,,11501.619,,12281.4706,,15898.8027,,13222.9504,,,,
3208.0008,15436.6906,,7271.26984,,8044.32353,,14367.1293,,9926.49645,,,,,
3208.1675,,14941.3525,,11475.4603,,12285.5,,15916.8163,,13240,,,,
3208.3342,15638.0144,,7273.84127,,8066.02941,,14378.1497,,9939.40426,,,,,
3208.5009,,14987.9424,,11525.2381,,12272.2353,,15938.5306,,13219.5745,,,,
3208.6676,15590.8489,,7263.30159,,8049.70588,,14326.3673,,9904.42553,,,,,
3208.8342,,15002.3022,,11497.9048,,12318.0588,,15893.7415,,13218.6099,,,,
3209.0009,15421.0647,,7247.39683,,8063.61765,,14323.0748,,9945.16312,,,,,
3209.1675,,14744.2302,,11516,,12289.5882,,15863.8095,,13265.2199,,,,
3209.3343,15455.0791,,7298.09524,,8047.32353,,14359.0204,,9903.06383,,,,,
3209.5009,,14737.3237,,11466.0635,,12258.7941,,15912.6259,,13255.3475,,,,
3209.6676,15273.5252,,7260,,8052.11765,,14345.7687,,9898.24113,,,,,
3209.8343,,14864.4604,,11503.3651,,12315.0882,,15916.6531,,13237.0496,,,,
3210.001,15379.482,,7272.73016,,8065.02941,,14374.8299,,9910.49645,,,,,
3210.1677,,14829.2374,,11506.6667,,12343.8235,,15879.9184,,13250.8369,,,,
3210.3343,15387.7986,,7227.04762,,8052.70588,,14338.9388,,9903.26241,,,,,
3210.501,,14898.5324,,11517.0159,,12361.3529,,15879.0204,,13228.1418,,,,
3210.6676,15376.777,,7276.85714,,8024.94118,,14343.619,,9887.82979,,,,,
3210.8344,,14790.1007,,11510,,12262.2353,,15891.7551,,13231.4326,,,,
3211.001,15304.5468,,7250.09524,,8043.32353,,14285.9864,,9907.34752,,,,,
3211.1677,,14788.4029,,11505.0794,,12290.6176,,15887.8639,,13214.0709,,,,
3211.3343,15369.3813,,7262.31746,,8119.20588,,14312,,9899.40426,,,,,
3211.501,,14875.8849,,11507.0159,,12313.5588,,15866.585,,13244.5957,,,,
3211.6677,15051.4245,,7249.04762,,8107.67647,,14324.4626,,9903.5461,,,,,
3211.8344,,14670.1583,,11528,,12287.7353,,15909.0068,,13293.7305,,,,
3212.0011,15287.3957,,7257.90476,,8055.76471,,14307.5918,,9902.32624,,,,,
3212.1677,,14687.2518,,11488.2222,,12268.2059,,15906.1769,,13277.1915,,,,
3212.3345,15232.1439,,7264.7619,,8074.91176,,14398.6395,,9934.38298,,,,,
3212.5011,,14846.1583,,11518.6349,,12331.9412,,15912.8435,,13242.4681,,,,
3212.6678,15332.3165,,7278.88889,,8080.47059,,14331.0476,,9884.17021,,,,,
3212.8344,,14770.4173,,11515.873,,12345.2353,,15917.5782,,13261.3333,,,,
3213.0011,15332.5755,,7284.69841,,8073.5,,14349.0068,,9923.5461,,,,,
3213.1678,,14789.9568,,11487.0476,,12307,,15918.9932,,13220,,,,
3213.3345,15350.1871,,7221.49206,,8060.61765,,14399.2925,,9917.8156,,,,,
3213.5012,,14748.6043,,11560.4127,,12303,,15893.0068,,13235.5177,,,,
3213.6678,15344.7194,,7297.49206,,8066.88235,,14324.2449,,9888.70922,,,,,
3213.8345,,14781.8705,,11500.5079,,12304.9118,,15889.2789,,13233.4468,,,,
3214.0012,15303.9712,,7247.55556,,8052.85294,,14321.2517,,9895.0922,,,,,
3214.1679,,14829.7554,,11543.7778,,12265.7353,,15826.9932,,13225.7021,,,,
3214.3345,15176.8345,,7266.31746,,8043.85294,,14321.6871,,9915.46099,,,,,
3214.5012,,14864.8058,,11518.2222,,12297.2941,,15892.0816,,13217.2199,,,,
3214.6679,15394.4748,,7279.2381,,8067.26471,,14324.9796,,9886.29787,,,,,
3214.8346,,14806.2158,,11491.9683,,12315.2353,,15910.8299,,13230.0709,,,,
3215.0012,15459.7122,,7269.20635,,8084.52941,,14341.3333,,9891.63121,,,,,
3215.1679,,14905.2374,,11501.7778,,12308.2941,,15880.4082,,13220.3688,,,,
3215.3346,15425.036,,7299.30159,,8078.79412,,14306.9388,,9870.86525,,,,,
3215.5013,,14877.9856,,11501.1746,,12302.3824,,15894.068,,13220.3121,,,,
3215.668,15509.036,,7273.33333,,8051,,14304.898,,9901.13475,,,,,
3215.8346,,14907.1655,,11489.2698,,12305.5588,,15909.0068,,13201.3333,,,,
3216.0013,15215.1942,,7264.73016,,8069.35294,,14348.7075,,9908.48227,,,,,
3216.1679,,14791.7122,,11510.0635,,12330.2647,,15928.6259,,13233.5887,,,,
3216.3347,15488.6906,,7277.30159,,8048.52941,,14340,,9917.84397,,,,,
3216.5013,,14823.3094,,11542,,12265.5882,,15895.5374,,13234.7801,,,,
3216.668,15429.2662,,7302.06349,,8060.17647,,14370.2585,,9870.29787,,,,,
3216.8347,,14937.8705,,11544.9524,,12326.8529,,15906.1224,,13267.6312,,,,
3217.0013,15358.9065,,7279.5873,,8079.88235,,14375.7551,,9894.95035,,,,,
3217.168,,14739.5108,,11489.3016,,12340.3235,,15898.0952,,13250.383,,,,
3217.3347,15455.3381,,7240.85714,,8033.91176,,14397.6599,,9919.51773,,,,,
3217.5014,,14976,,11520.9841,,12293.2353,,15874.966,,13240.8511,,,,
3217.668,15339.6835,,7283.84127,,8083.44118,,14348.3537,,9901.02128,,,,,
3217.8348,,14793.8129,,11496.7937,,12293.6765,,15912.2721,,13217.7589,,,,
3218.0014,14948.2878,,7273.52381,,8065.94118,,14314.7755,,9921.7305,,,,,
3218.1681,,14387.9137,,11505.0794,,12325.3824,,15909.1156,,13251.461,,,,
3218.3347,14705.5252,,7285.1746,,8061.05882,,14346.0408,,9920.73759,,,,,
3218.5014,,14401.1511,,11496.5714,,12271.5588,,15905.0612,,13259.1489,,,,
3218.6681,14829.7554,,7271.74603,,8042.91176,,14346.449,,9903.77305,,,,,
3218.8348,,14410.9353,,11534.4762,,12289.6765,,15885.5782,,13200.7376,,,,
3219.0015,14883.482,,7288.8254,,8064.38235,,14333.4422,,9921.19149,,,,,
3219.1681,,14391.8849,,11516.6349,,12320.2941,,15873.7687,,13203.8582,,,,
3219.3348,14858.0719,,7279.71429,,8033.58824,,14339.8639,,9930.7234,,,,,
3219.5015,,14414.7626,,11455.0794,,12275.7059,,15863.0204,,13236.3972,,,,
3219.6682,14905.6691,,7274.44444,,8054.79412,,14331.7007,,9892.59574,,,,,
3219.8348,,14417.8705,,11472.8571,,12321.5882,,15932.8707,,13233.1348,,,,
3220.0015,14931.5396,,7292.88889,,8045.52941,,14353.7959,,9918.15603,,,,,
3220.1682,,14547.4532,,11548.0317,,12279.0882,,15915.3469,,13229.3617,,,,
3220.3349,15028.8345,,7262.8254,,8068.17647,,14360.5986,,9863.23404,,,,,
3220.5015,,14575.1655,,11542.5079,,12249.7941,,15879.5102,,13264.2837,,,,
3220.6682,15337.4676,,7272.28571,,8036.76471,,14354.3673,,9899.5461,,,,,
3220.8349,,14904.6043,,11501.0794,,12297.2353,,15886.8299,,13219.3759,,,,
3221.0016,15211.1942,,7268.25397,,8051.29412,,14374.1224,,9937.92908,,,,,
3221.1683,,14801.7266,,11503.3333,,12280.9412,,15899.7823,,13265.7589,,,,
3221.3349,15430.9928,,7270.31746,,8027.94118,,14329.0068,,9906.21277,,,,,
3221.5016,,14870.0719,,11491.8413,,12308.1765,,15923.8095,,13227.5461,,,,
3221.6682,15402.8777,,7248.34921,,8053.88235,,14352.1088,,9908.39716,,,,,
3221.835,,14870.9353,,11516.4127,,12306.1765,,15911.1837,,13253.5603,,,,
3222.0016,15445.6978,,7266,,8093.94118,,14347.0476,,9891.51773,,,,,
3222.1683,,14822.7626,,11532.6349,,12337.2941,,15905.2245,,13217.617,,,,
3222.335,15374.2446,,7295.14286,,8068.35294,,14351.7551,,9865.70213,,,,,
3222.5016,,14950.446,,11548.8571,,12280.2059,,15939.8095,,13238.5816,,,,
3222.6683,15498.4748,,7245.01587,,8040.02941,,14372.6531,,9907.97163,,,,,
3222.835,,14925.8705,,11595.6508,,12322.9706,,15890.6939,,13223.461,,,,
3223.0017,15433.295,,7271.01587,,8056.79412,,14358.3401,,9905.3617,,,,,
3223.1683,,14547.8849,,11525.0159,,12317,,15920.5442,,13196.7943,,,,
3223.3351,15283.3094,,7289.1746,,8092.67647,,14386.6122,,9877.61702,,,,,
3223.5017,,14910.3885,,11524.5397,,12308.3529,,15886.7755,,13265.078,,,,
3223.6684,15422.1007,,7284.34921,,8079.67647,,14321.0612,,9893.24823,,,,,
3223.835,,14780.2302,,11501.2063,,12303.4118,,15954.1224,,13262.5532,,,,
3224.0017,15155.2806,,7274.47619,,8073.91176,,14335.0748,,9942.6383,,,,,
3224.1684,,14678.2734,,11536.4444,,12294.7647,,15980.898,,13242.4681,,,,
3224.3351,15095.1942,,7290.38095,,8036.64706,,14346.5034,,9919.74468,,,,,
3224.5018,,14689.4964,,11549.0476,,12311,,15920.2993,,13244,,,,
3224.6684,15345.554,,7300.79365,,8077.02941,,14372.5442,,9902.60993,,,,,
3224.8351,,14872.9784,,11560.9841,,12274.1176,,15941.9048,,13272.1986,,,,
3225.0018,15067.223,,7298.88889,,8057.67647,,14361.4422,,9882.83688,,,,,
3225.1685,,14399.2518,,11586.8889,,12259.6765,,15946.3673,,13217.0496,,,,
3225.3351,14806.1295,,7262.69841,,8092.88235,,14329.9048,,9887.57447,,,,,
3225.5018,,14423.3094,,11520.8889,,12296.2059,,15908.1905,,13283.0071,,,,
3225.6685,14877.295,,7260.60317,,8061,,14396.7619,,9920.79433,,,,,
3225.8352,,14473.1223,,11506.0952,,12277.1471,,15930.6939,,13266.6383,,,,
3226.0018,14822.964,,7243.14286,,8080.76471,,14390.8571,,9928,,,,,
3226.1685,,14483.223,,11525.0476,,12331.7647,,15970.6939,,13214.1844,,,,
3226.3352,14928.4029,,7255.52381,,8069.61765,,14350.8299,,9898.07092,,,,,
3226.5019,,14465.4964,,11541.3333,,12321.8529,,15912.6531,,13220.8511,,,,
3226.6686,15033.3813,,7260.03175,,8075.94118,,14364.3265,,9904.9078,,,,,
3226.8352,,14682.1295,,11518.9524,,12322.9706,,15948.1905,,13224.2837,,,,
3227.0019,15250.3885,,7285.61905,,8089.35294,,14401.7415,,9930.46809,,,,,
3227.1685,,14779.7986,,11520.1905,,12296.5588,,15948.1088,,13224.3972,,,,
3227.3353,15271.2806,,7261.2381,,8051.08824,,14356.9524,,9866.12766,,,,,
3227.5019,,14759.7986,,11517.3333,,12299.5588,,15941.5238,,13255.2057,,,,
3227.6686,15480.1727,,7238.92063,,8042.35294,,14352.6531,,9898.55319,,,,,
3227.8353,,14920.518,,11509.1746,,12226.9412,,15886.7755,,13212.1702,,,,
3228.0019,15628.6619,,7275.65079,,8036.70588,,14314.3401,,9876.28369,,,,,
3228.1687,,14999.6259,,11500.8889,,12287.2353,,15942.5578,,13208.5674,,,,
3228.3353,15500.7482,,7306.03175,,8032.20588,,14356.7075,,9913.98582,,,,,
3228.502,,14930.1871,,11542.1587,,12266.3824,,15879.7551,,13242.7801,,,,
3228.6686,15403.4245,,7295.96825,,8007.20588,,14324.7075,,9893.7305,,,,,
3228.8354,,15023.1942,,11522.7937,,12266.6471,,15919.9456,,13250.383,,,,
3229.002,15545.1511,,7262.73016,,8066.11765,,14410.1224,,9937.98582,,,,,
3229.1687,,14846.5324,,11474.2222,,12285.0588,,15911.6463,,13234.9787,,,,
3229.3353,15301.3525,,7268.25397,,8059.17647,,14335.6463,,9904.39716,,,,,
3229.502,,14744.6331,,11506.381,,12274.3529,,15907.9456,,13224.9362,,,,
3229.6687,15099.2518,,7292.92063,,8048.76471,,14380.4626,,9871.34752,,,,,
3229.8354,,14682.3597,,11530.8254,,12239.5294,,15941.6327,,13248.5957,,,,
3230.0021,15084.8345,,7273.46032,,8041.58824,,14386.2313,,9899.91489,,,,,
3230.1687,,14609.0935,,11514.5397,,12247.7059,,15957.8503,,13225.7589,,,,
3230.3354,14952.3453,,7270.50794,,8057.35294,,14370.5306,,9864.53901,,,,,
3230.5021,,14542.1871,,11519.9683,,12251.7941,,15969.551,,13223.4326,,,,
3230.6688,15278.5036,,7256.03175,,8032.23529,,14313.5782,,9910.43972,,,,,
3230.8354,,14714.4748,,11500.6349,,12278.6471,,15943.5374,,13280.6525,,,,
3231.0021,15161.6403,,7273.71429,,8065.52941,,14419.6735,,9929.19149,,,,,
3231.1688,,14897.5827,,11479.2063,,12279.8529,,15889.6599,,13240.6809,,,,
3231.3355,15630.3309,,7264.19048,,8037.79412,,14349.3605,,9879.29078,,,,,
3231.5022,,14967.7122,,11528.6032,,12253.1471,,15927.7551,,13250.7518,,,,
3231.6688,15491.4532,,7286.44444,,8042.79412,,14356.7619,,9911.1773,,,,,
3231.8355,,14771.7698,,11461.746,,12283.9118,,15916.3265,,13238.6667,,,,
3232.0022,15390.8489,,7284.85714,,8053.32353,,14358.6667,,9877.2766,,,,,
3232.1689,,14855.1942,,11469.2698,,12276.2353,,15920.5986,,13250.1277,,,,
3232.3355,15334.2446,,7264.98413,,7988.70588,,14337.9592,,9896.05674,,,,,
3232.5022,,14658.0719,,11466.0635,,12253.9412,,15903.0204,,13217.7589,,,,
3232.6688,15175.3094,,7223.55556,,8059.5,,14279.7551,,9891.40426,,,,,
3232.8356,,14691.1942,,11516.0952,,12274.4706,,15879.7007,,13227.6312,,,,
3233.0022,15191.741,,7253.33333,,8056,,14300.0272,,9886.43972,,,,,
3233.1689,,14668.1151,,11514.1587,,12250.3824,,15940.0272,,13248.1135,,,,
3233.3356,15013.3525,,7264,,8040.08824,,14348.0272,,9852.68085,,,,,
3233.5023,,14430.2158,,11493.6825,,12282.1765,,15924.7347,,13230.8652,,,,
3233.669,14872.3741,,7219.87302,,8057.20588,,14356.9252,,9900.79433,,,,,
3233.8356,,14440.4892,,11498.2857,,12300.6471,,15950.9116,,13228.9645,,,,
3234.0023,15043.8273,,7241.1746,,8029.20588,,14363.1565,,9881.53191,,,,,
3234.1689,,14622.1007,,11522.4127,,12321.6765,,15943.2653,,13239.9433,,,,
3234.3357,15151.2518,,7281.84127,,8049.85294,,14343.2925,,9907.68794,,,,,
3234.5023,,14444.8633,,11544.8889,,12299.3824,,15948.4898,,13261.6738,,,,
3234.669,14957.2662,,7260.47619,,8040.35294,,14354.7755,,9912.11348,,,,,
3234.8356,,14547.3381,,11516.1905,,12268.2353,,15898.1769,,13272.1135,,,,
3235.0023,15140.777,,7284.38095,,8003.44118,,14355.6463,,9879.43262,,,,,
3235.169,,14794.705,,11490.1587,,12192.9118,,15844.5714,,13272.3688,,,,
3235.3357,15234.3022,,7274,,8059.35294,,14357.9592,,9908.39716,,,,,
3235.5024,,14810.7914,,11506.2222,,12270.4706,,15940.1361,,13263.8582,,,,
3235.669,15361.1223,,7292.09524,,8050.17647,,14365.5782,,9892.96454,,,,,
3235.8357,,14773.9568,,11564.5397,,12242.6176,,15924.8163,,13213.2766,,,,
3236.0024,15197.8993,,7241.96825,,8051.76471,,14316.9524,,9901.2766,,,,,
3236.1691,,14599.7986,,11501.2063,,12297.7647,,15929.2517,,13218.3262,,,,
3236.3357,15358.1583,,7281.04762,,8076.29412,,14359.8639,,9898.21277,,,,,
3236.5024,,14647.1942,,11568.4127,,12283.5,,15884.3265,,13206.2411,,,,
3236.6691,15126.4748,,7268.06349,,8080.52941,,14336.5986,,9894.41135,,,,,
3236.8358,,14753.8417,,11542.8571,,12305.5882,,15886.4762,,13215.8298,,,,
3237.0025,15262.4748,,7272.95238,,8070.82353,,14351.1293,,9843.14894,,,,,
3237.1691,,14524.3165,,11525.7778,,12328.5294,,15933.2789,,13215.1206,,,,
3237.3358,15120.259,,7252.88889,,8064.26471,,14328.0816,,9878.07092,,,,,
3237.5025,,14807.6259,,11555.7143,,12260.9706,,15898.4762,,13219.0638,,,,
3237.6692,15559.2518,,7278.88889,,8020.38235,,14332.4626,,9902.7234,,,,,
3237.8358,,14723.9712,,11491.7778,,12329.1176,,15897.4694,,13215.5745,,,,
3238.0025,14949.1223,,7244.50794,,8018.94118,,14361.1701,,9900.25532,,,,,
3238.1691,,14526.6763,,11490.0317,,12255.2353,,15929.8776,,13215.4043,,,,
3238.3359,15143.6259,,7242.98413,,8047,,14371.8367,,9899.48936,,,,,
3238.5025,,14481.1799,,11435.8095,,12298,,15918.5578,,13219.6312,,,,
3238.6692,15109.5827,,7230.88889,,8036.35294,,14340.0816,,9911.23404,,,,,
3238.8359,,14683.7698,,11510.5079,,12290.9118,,15919.5646,,13270.0426,,,,
3239.0026,15150.6763,,7276.57143,,8044.29412,,14336.6531,,9889.16312,,,,,
3239.1693,,14625.4101,,11502.7302,,12259.7941,,15908.7075,,13248.5957,,,,
3239.3359,15145.4676,,7285.1746,,8092.14706,,14370.0952,,9925.3617,,,,,
3239.5026,,14573.6978,,11510.6984,,12295.1471,,15936.2721,,13243.7447,,,,
3239.6692,15132.6331,,7231.07937,,8048.70588,,14358.6939,,9907.34752,,,,,
3239.836,,14588.3453,,11487.9365,,12310.2941,,15929.415,,13255.8014,,,,
3240.0026,15089.1223,,7264.79365,,8102.88235,,14348.0544,,9909.7305,,,,,
3240.1693,,14559.4532,,11493.1429,,12313.5294,,15945.2789,,13210.5248,,,,
3240.336,15147.7986,,7246.25397,,8068.67647,,14352.9524,,9926.92199,,,,,
3240.5026,,14623.4245,,11514.5079,,12305.8529,,15910.0136,,13215.4043,,,,
3240.6693,15111.5971,,7289.96825,,8064.88235,,14332.2177,,9954.97872,,,,,
3240.836,,14618.5899,,11497.7143,,12290.1765,,15906.3129,,13249.2482,,,,
3241.0027,15146.3022,,7245.84127,,8042.5,,14387.4014,,9936.79433,,,,,
3241.1693,,14556.5468,,11530.3175,,12305.2059,,15908.7891,,13229.2482,,,,
3241.336,15005.0935,,7262.15873,,8038.94118,,14322.6667,,9853.8156,,,,,
3241.5027,,14486.0432,,11507.619,,12302.7353,,15929.8776,,13244.0851,,,,
3241.6694,14954.2446,,7295.36508,,8049.58824,,14346.966,,9878.2695,,,,,
3241.836,,14410.1007,,11512.9524,,12307.0588,,15935.4014,,13261.5887,,,,
3242.0027,14931.8273,,7238.28571,,8060.70588,,14371.4286,,9876.56738,,,,,
3242.1694,,14505.8417,,11523.5873,,12326.7647,,15942.8299,,13246.4113,,,,
3242.3361,14946.1007,,7285.39683,,8052.5,,14402.966,,9947.1773,,,,,
3242.5028,,14497.0647,,11523.7143,,12279.5,,15983.1837,,13246.0709,,,,
3242.6694,14934.1295,,7266.19048,,8047.97059,,14333.7687,,9905.84397,,,,,
3242.8361,,14495.9712,,11476.4127,,12341.2353,,15931.6735,,13230.156,,,,
3243.0028,15001.5252,,7243.46032,,8064.97059,,14338.8027,,9940.87943,,,,,
3243.1695,,14538.1295,,11445.0794,,12354.7647,,15913.7415,,13208.539,,,,
3243.3361,15029.8993,,7253.20635,,8057.05882,,14373.3605,,9913.90071,,,,,
3243.5028,,14506.3885,,11484.5079,,12322.9706,,15903.2381,,13258.3546,,,,
3243.6695,15026.3022,,7261.77778,,8036.67647,,14350.8571,,9893.04965,,,,,
3243.8362,,14483.2806,,11504.4444,,12290.2647,,15945.2245,,13265.6738,,,,
3244.0028,15107.7122,,7277.52381,,8046.23529,,14377.1701,,9914.52482,,,,,
3244.1695,,14491.4532,,11537.8095,,12288.5882,,15863.2925,,13243.1773,,,,
3244.3362,15045.4388,,7265.71429,,8026.32353,,14355.2925,,9878.89362,,,,,
3244.5029,,14559.8273,,11499.4921,,12279.9118,,15918.8844,,13246.4681,,,,
3244.6696,15045.6403,,7274.25397,,8046.08824,,14349.5782,,9910.1844,,,,,
3244.8362,,14538.1871,,11487.9048,,12254.0294,,15943.619,,13257.844,,,,
3245.0029,15026.2446,,7255.11111,,8063.79412,,14368.6531,,9938.75177,,,,,
3245.1695,,14520.9209,,11528.5397,,12305.7941,,15881.9048,,13241.078,,,,
3245.3363,15016.0288,,7244.88889,,8070.73529,,14339.8367,,9950.78014,,,,,
3245.5029,,14544.5468,,11526.8571,,12296.8529,,15906.9932,,13223.1773,,,,
3245.6696,15008.0288,,7300.06349,,8050.79412,,14395.7279,,9907.37589,,,,,
3245.8363,,14503.223,,11520.5714,,12271.7941,,15914.449,,13266.0993,,,,
3246.0029,15044.8058,,7272.8254,,8093.26471,,14357.6054,,9944.19858,,,,,
3246.1697,,14548.1439,,11577.1111,,12283.0294,,15908.5442,,13272.6241,,,,
3246.3363,15003.0216,,7252.66667,,8048.67647,,14344.7619,,9928.34043,,,,,
3246.503,,14487.4245,,11512.8889,,12244.4412,,15944.5986,,13226.0142,,,,
3246.6696,14956.4317,,7249.74603,,8052.70588,,14319.0748,,9864.76596,,,,,
3246.8364,,14504.4317,,11536.254,,12287.0588,,15908.1633,,13244.3121,,,,
3247.003,14937.8705,,7274.28571,,8096.61765,,14364.898,,9892.39716,,,,,
3247.1697,,14457.0935,,11538.6984,,12245.9706,,15913.9592,,13238.156,,,,
3247.3363,14950.705,,7294.25397,,8031.26471,,14323.7007,,9902.38298,,,,,
3247.503,,14441.295,,11493.619,,12236.1471,,15904.1905,,13236.0284,,,,
3247.6697,14958.8201,,7250.06349,,8053.97059,,14290.8299,,9902.69504,,,,,
3247.8364,,14513.5827,,11514.254,,12264.0882,,15901.5238,,13274.2128,,,,
3248.0031,14966.5899,,7244.7619,,8038.5,,14338.7755,,9890.69504,,,,,
3248.1697,,14523.6547,,11568,,12271.5294,,15855.2381,,13284.227,,,,
3248.3364,14948.6906,,7250.12698,,8061.29412,,14349.8776,,9916.34043,,,,,
3248.5031,,14545.6691,,11512.8889,,12347.0588,,15964.4898,,13275.4894,,,,
3248.6698,15007.5108,,7282.09524,,8105.32353,,14345.1156,,9902.24113,,,,,
3248.8364,,14506.9065,,11539.6508,,12293.8235,,15877.8231,,13263.0922,,,,
3249.0031,15026.1583,,7261.42857,,8104.38235,,14309.551,,9917.19149,,,,,
3249.1698,,14519.5971,,11527.5238,,12280.5,,15854.8571,,13240,,,,
3249.3365,15016.6043,,7278.69841,,8058.67647,,14346.8844,,9914.6383,,,,,
3249.5031,,14527.5971,,11568.4127,,12263.1765,,15877.0612,,13221.1064,,,,
3249.6698,14947.3957,,7257.07937,,8025.47059,,14373.551,,9892.39716,,,,,
3249.8365,,14464.518,,11527.5873,,12229.0882,,15884.8707,,13246.1277,,,,
3250.0032,14999.9137,,7247.90476,,8029.85294,,14310.5578,,9911.26241,,,,,
3250.1699,,14507.3094,,11524.8571,,12273.7941,,15920.7619,,13223.0071,,,,
3250.3365,15007.1367,,7285.30159,,8055.32353,,14342.1769,,9909.02128,,,,,
3250.5032,,14459.1655,,11484.6032,,12269.0294,,15931.2109,,13247.8298,,,,
3250.6698,15042.3885,,7262.06349,,8075.61765,,14329.551,,9891.97163,,,,,
3250.8366,,14537.1223,,11543.5556,,12274.0294,,15904.898,,13256.8227,,,,
3251.0032,15045.4101,,7309.01587,,8102.85294,,14359.4014,,9908.39716,,,,,
3251.1699,,14488.8058,,11536.6667,,12329.9118,,15844.1088,,13253.5035,,,,
3251.3366,14955.3094,,7260.73016,,8059.70588,,14348.1905,,9885.10638,,,,,
3251.5032,,14503.3669,,11489.5873,,12252.0882,,15901.6871,,13249.2766,,,,
3251.67,15025.4676,,7283.77778,,8062.79412,,14353.6599,,9909.3617,,,,,
3251.8366,,14486.4748,,11476.3175,,12302,,15917.7415,,13236.4823,,,,
3252.0033,15037.295,,7262.34921,,8047.29412,,14366.2041,,9915.48936,,,,,
3252.1699,,14567.5683,,11507.9365,,12276.1471,,15872.7347,,13202.2411,,,,
3252.3367,15197.6403,,7283.2381,,8068.38235,,14401.2789,,9926.38298,,,,,
3252.5033,,14658.3597,,11493.4603,,12279.9118,,15831.2381,,13235.2057,,,,
3252.67,15185.1799,,7249.77778,,8049.02941,,14302.8027,,9897.19149,,,,,
3252.8366,,14669.9856,,11499.6508,,12250.6765,,15942.7755,,13254.5532,,,,
3253.0033,15131.7122,,7265.42857,,8062.76471,,14348.0544,,9914.43972,,,,,
3253.17,,14527.7698,,11524,,12243.1176,,15893.7143,,13245.7589,,,,
3253.3367,14949.4964,,7248.7619,,8041.08824,,14333.0884,,9898.58156,,,,,
3253.5034,,14531.9424,,11529.873,,12270.2941,,15892.898,,13237.3617,,,,
3253.67,15027.741,,7292.66667,,8061.79412,,14301.0884,,9886.49645,,,,,
3253.8367,,14563.5971,,11502.127,,12284.0294,,15829.5238,,13267.1773,,,,
3254.0034,15092.9784,,7290.60317,,8055.11765,,14305.9592,,9958.58156,,,,,
3254.1701,,14533.8993,,11534.2222,,12285.5588,,15923.1565,,13248,,,,
3254.3367,14957.5827,,7274.12698,,8021.70588,,14352.0272,,9870.89362,,,,,
3254.5034,,14431.482,,11474.8889,,12295.1471,,15910.3946,,13298.4681,,,,
