---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,ROI 8,ROI 8,ROI 9,ROI 9,ROI 11,ROI 11,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
373.189122,,46882.6667,,30499.6433,,26629.194,,34051.9433,,28162.4,,21224.32,,37425.9597,,25163.4474,,26578.6144,,,,
373.355857,35186.4052,,25681.707,,21998.8358,,15395.5745,,26271.4207,,12061.8667,,24981.906,,19911.1258,,24496.732,,,,,
373.522517,,46780.6275,,30398.5478,,26787.1642,,34047.6028,,28196.3586,,21199.2267,,37697.047,,25076.3546,,26592.3922,,,,
373.689177,35131.7908,,25730.293,,22048.5075,,15393.1064,,26232.8276,,12070,,24916.2953,,19966.8784,,24496.1569,,,,,
373.855837,,46839.5294,,30461.121,,26593.6418,,34194.2128,,28178.3172,,21149.8933,,37515.1409,,25173.6082,,26915.5556,,,,
374.022572,35179.268,,25735.0064,,21988.1194,,15341.9858,,26199.2276,,12065.5467,,24927.6779,,19861.8722,,24462.3007,,,,,
374.189232,,46607.9216,,30425.3503,,26630.9254,,34750.8936,,28176.331,,21110.64,,37316.8322,,25074.9691,,26827.451,,,,
374.355892,35153.0196,,25656.2548,,22050.7463,,15350.922,,26341.6276,,12055.7067,,25021.557,,19940.4866,,24448.2353,,,,,
374.522552,,46805.9346,,30387.6688,,26735.9701,,35007.0071,,28141.1034,,21073.68,,37036.8859,,25338.8536,,27049.9608,,,,
374.689211,35164.915,,25748.6879,,22123.9104,,15391.1773,,26170.6207,,12087.8133,,24998.5772,,19925.9711,,24485.0458,,,,,
374.855947,,46851.7386,,30318.4968,,26817.1045,,35167.8582,,28171.9172,,21036.7467,,36833.2349,,25228.1072,,26898.7974,,,,
375.022606,35162.4575,,25662.2675,,22057.5224,,15275.3191,,26223.2552,,12073.68,,24997.8255,,19853.6907,,24511.3464,,,,,
375.189266,,46591.8431,,30287.1592,,26733.3433,,35673.3333,,28110.7586,,20943.1733,,36748.7517,,25234.0124,,26761.4118,,,,
375.355926,35125.5686,,25760.9682,,22017.4627,,15314.922,,26327.8345,,12037.92,,24956.6443,,19953.2866,,24508.4183,,,,,
375.522662,,46971.5817,,30406.0637,,26712.3284,,35415.9433,,28225.3793,,20990.3733,,36826.3893,,25138.1113,,26928.8105,,,,
375.689321,35045.9085,,25667.414,,22073.6418,,15325.078,,26166.6483,,11967.12,,24909.9866,,19827.5629,,24563.8954,,,,,
375.855981,,46971.5817,,30366.2675,,26801.3433,,34806.5248,,28154.5931,,20916.2133,,36526.6577,,25164.4041,,26921.7255,,,,
376.022641,35163.4771,,25700.7643,,22035.9403,,15342.5532,,26192.2483,,12060.1867,,24888.6711,,19870.3505,,24446.6667,,,,,
376.189301,,46883.817,,30484.4331,,26914.6269,,34874.156,,28235.3379,,20840.2667,,36371.2483,,25292.5691,,26893.2026,,,,
376.356036,35049.2288,,25737.9108,,21995.791,,15279.9716,,26239.6966,,12014.48,,24936.9128,,19864.8742,,24482.3268,,,,,
376.522696,,46953.9608,,30417.6051,,26912.1791,,34381.4752,,28197.7103,,20874.9867,,36237.9329,,25391.0103,,26752.7059,,,,
376.689356,35155.634,,25685.7834,,22072.2687,,15309.8723,,26228.9379,,11993.2533,,24991.651,,19924.4866,,24541.9869,,,,,
376.856016,,46955.085,,30424.2803,,26884.3881,,34483.0355,,28155.6966,,20783.3067,,36312.9933,,25393.6165,,27004.9935,,,,
377.022751,35151.3725,,25712.0764,,22025.9701,,15350.5532,,26273.9034,,12036.1067,,24950.4966,,19876.7175,,24511.1895,,,,,
377.189411,,46833.5425,,30294.5478,,26917.6418,,34608.2553,,28193.9862,,20664.08,,36370.0671,,25232.5608,,26925.3595,,,,
377.356071,35035.6863,,25780.8917,,22058.4776,,15364.539,,26227.8897,,12065.6,,24907.9732,,19867.3814,,24477.5425,,,,,
377.522731,,46767.8954,,30473.8599,,26788.8358,,34423.8298,,28111.2552,,20818.7467,,36182.7114,,25202.9361,,26832.4967,,,,
377.689391,35147.9477,,25763.2866,,22007.5224,,15354.156,,26261.9586,,12012.6933,,24951.2752,,19894.8289,,24405.9346,,,,,
377.856126,,46845.1765,,30435.1847,,26679.9104,,34835.5177,,28185.6,,20847.3067,,36059.1678,,25354.4577,,26859.6863,,,,
378.022785,35172.8105,,25726.8025,,22001.2836,,15368.0284,,26207.0621,,12049.3067,,24997.047,,19895.4557,,24487.8431,,,,,
378.189445,,46915.1634,,30534.4713,,26799.7612,,34889.2766,,28195.0069,,20751.52,,37019.1946,,25121.8804,,26672.8627,,,,
378.356105,35040.6275,,25696.6624,,22101.6418,,15368.7376,,26177.6,,12070.7467,,24913.047,,19925.4433,,24508.0784,,,,,
378.52284,,46902.8497,,30412.8408,,26757.194,,34987.3191,,28086.9793,,20686.4533,,36601.1812,,25213.0969,,27009.3072,,,,
378.689501,35081.7255,,25749.8089,,22071.9104,,15324.4823,,26180.1655,,12039.2267,,24962.8993,,19844.2227,,24518.5621,,,,,
378.85616,,46957.5425,,30435.0318,,26816.8955,,35909.7589,,28307.5586,,20770.2667,,36648.8859,,25177.3691,,27033.5948,,,,
379.02282,35062.1438,,25731.6688,,22030.1194,,15291.6596,,26208.9655,,12014.32,,25001.2617,,19832.0165,,24494.7451,,,,,
379.18948,,46872.1307,,30325.2994,,26784.1194,,35422.1277,,28240.1655,,21074.1867,,36570.7651,,25513.1381,,26915.3464,,,,
379.356215,35051.3464,,25731.8217,,22020.0597,,15368.6241,,26170.6759,,12089.5467,,24995.9195,,19848.6763,,24530.5098,,,,,
379.522875,,46989.0196,,30365.8089,,26787.4627,,34767.1773,,28203.3931,,20984.7733,,37255.6779,,25661.9876,,26803.9739,,,,
379.689535,35043.5817,,25701.6051,,21974.8955,,15326.0426,,26223.0069,,12080.8533,,25010.1745,,19873.1546,,24478.3007,,,,,
379.856195,,47012.6275,,30335.2357,,26694.7761,,34631.1206,,28164.8828,,20812.5333,,37464.9128,,25629.2619,,26865.9346,,,,
380.02293,35056.4183,,25659.2102,,21976.4179,,15406.4965,,26324.6621,,12105.04,,24915.8658,,19820.1402,,24436.8105,,,,,
380.18959,,47111.7647,,30323.6688,,26745.7015,,34710.5532,,28180.5793,,20804.96,,37355.3826,,25852.701,,26840.732,,,,
380.35625,35102.8758,,25708.2803,,21954.7761,,15332.9645,,26233.131,,12073.1467,,24937.557,,19923.5629,,24537.3856,,,,,
380.52291,,47057.7516,,30282.4204,,26743.5224,,34393.5035,,28082.0138,,21047.7333,,37313.8792,,25729.9794,,26754.7974,,,,
380.68957,35114.0131,,25728.5605,,21929.5821,,15338.8652,,26257.269,,12062.7733,,24907.8121,,19798.9608,,24514.5098,,,,,
380.856305,,46813.8824,,30337.5541,,26647.9104,,34462.1844,,28159.5034,,21071.8133,,37112.8859,,25867.7443,,26761.4379,,,,
381.022965,35155.3464,,25787.465,,21855.9403,,15395.1206,,26196.9379,,12056.8,,24970.1477,,19832.1155,,24509.9346,,,,,
381.189624,,46795.7908,,30360.051,,26741.8209,,34514.0142,,28189.0483,,20905.68,,36769.1275,,25720.6763,,26886.5621,,,,
381.356284,35109.3072,,25732.7389,,21908.597,,15389.1064,,26298.7034,,12125.04,,24972.3758,,19810.6722,,24554.7974,,,,,
381.522944,,46868.5752,,30327.8217,,26678.6269,,34561.6738,,28117.5724,,21041.0933,,36534.9262,,25681.3526,,27298.5359,,,,
381.68968,35036.915,,25668.2293,,21878.0896,,15339.7447,,26241.2414,,12018.1067,,24947.5705,,19878.0701,,24500.8889,,,,,
381.856339,,46815.1373,,30315.1083,,26758.9254,,34344.0851,,28156.9655,,21031.5467,,36339.3557,,25869.6247,,27377.8562,,,,
382.022999,35100.9412,,25696.051,,21876.7164,,15345.8156,,26268.4414,,12011.0667,,24973.6376,,19850.5567,,24489.3072,,,,,
382.189659,,46875.4771,,30499.6688,,26764.7761,,34149.2766,,28053.6552,,21024.6667,,36068.1879,,25641.0722,,27109.281,,,,
382.356394,35086.5882,,25666.1146,,21956.6866,,15346.8652,,26234.0138,,12000.4,,24930.1745,,19800.2144,,24440.0784,,,,,
382.523054,,46727.2418,,30440.8662,,26702.6866,,34045.617,,28064.7724,,21057.3067,,35925.3691,,25454.8454,,27155.5817,,,,
382.689714,35043.3987,,25719.5669,,21956.0896,,15406.8936,,26189.1862,,12052.2933,,24930.6846,,19785.2371,,24456.183,,,,,
382.856374,,46789.7516,,30368.1274,,26595.791,,34220.9929,,28096.6345,,21138.7467,,35727.2215,,25424.2309,,27136,,,,
383.023033,35037.8824,,25616.2293,,21877.2836,,15383.5461,,26248.9655,,12009.28,,25008.0268,,19803.9093,,24472.8366,,,,,
383.189769,,46762.1176,,30449.0701,,26672.1194,,34038.3262,,28172.469,,21457.3067,,35486.7919,,25508.0247,,27158.8235,,,,
383.356429,35095.2941,,25754.0127,,21891.2836,,15331.1773,,26145.4621,,12005.4933,,24983.9195,,19809.1876,,24478.4052,,,,,
383.523088,,46783.0327,,30454.7516,,26733.8507,,35131.1773,,28119.4759,,22157.52,,35436.5906,,25554.8701,,27095.451,,,,
383.689749,35044.5229,,25639.6943,,21917.1045,,15377.7021,,26251.0345,,11989.4933,,24966.4698,,19821.3938,,24441.0458,,,,,
383.856484,,47026.3268,,30398.0127,,26685.8507,,35641.1348,,28162.7586,,22039.8933,,36413.745,,25654.2021,,27023.3203,,,,
384.023144,35162.6405,,25754.1656,,22038.4179,,15279.234,,26273.8759,,12051.36,,24972.6443,,19816.5113,,24478.0915,,,,,
384.189803,,46900.3399,,30493.6561,,26748.209,,35127.6312,,28156,,22080.08,,36596.5101,,25567.1423,,27228.732,,,,
384.356463,35085.2549,,25657.4013,,21938.3881,,15321.5035,,26169.3793,,11978.0267,,24910.8993,,19844.4536,,24496.732,,,,,
384.523123,,46902.6405,,30441.3248,,26785.1343,,34786.8085,,28109.3793,,21792.6133,,36862.8456,,25609.3691,,27324.9935,,,,
384.689859,35249.4641,,25675.0064,,21968.0597,,15299.8014,,26191.2276,,11944.1333,,24935.651,,19795.233,,24498.9804,,,,,
384.856518,,47096.0261,,30400.3312,,26734.7463,,34544.766,,28119.0069,,21639.52,,36931.4362,,25542.0371,,27189.5686,,,,
385.023178,35076.8366,,25617.172,,21946.2687,,15325.844,,26292.3034,,11953.0667,,24880.2416,,19833.8969,,24457.0719,,,,,
385.189838,,46956.6536,,30422.0127,,26795.3731,,34204.9078,,28155.531,,21534.1333,,37725.5302,,25587.7608,,28319.8954,,,,
385.356573,35104.5752,,25660.051,,21987.5821,,15275.6879,,26190.7862,,11975.76,,24877.6107,,19855.2412,,24383.9739,,,,,
385.523233,,46959.8954,,30386.9809,,26694.806,,34548.227,,28189.8483,,21352.56,,38143.7852,,25566.1526,,28249.7516,,,,
385.689893,35140.7059,,25590.2675,,21934.6269,,15284.1986,,26197.8483,,11896.96,,24917.0738,,19845.3443,,24441.1242,,,,,
385.856553,,46902.7712,,30444.9172,,26734.5373,,34369.5603,,28176.1655,,21335.2,,37735.1409,,25591.6206,,27957.2549,,,,
386.023213,35086.6405,,25687.7962,,21997.8806,,15451.7163,,26234.4552,,11911.3067,,24864.349,,19890.8371,,24477.7778,,,,,
386.189948,,46970.2745,,30634.7006,,26777.2836,,34263.6312,,28190.6483,,21354.0533,,37577.7181,,25516.734,,27865.0719,,,,
386.356608,35193.6993,,25708.1783,,21997.7015,,15354.6383,,26147.7793,,11962.1067,,24876.2148,,19876.6515,,24448.4183,,,,,
386.523268,,46907.3203,,30575.9745,,26763.194,,34497.4184,,28200.4138,,21166.4533,,37404.4295,,25507.134,,27606.902,,,,
386.689928,35028.6797,,25723.8726,,22045.5821,,15373.4468,,26268.9931,,11967.9733,,24915.2483,,19875.4309,,24512.2614,,,,,
386.856663,,46863.8954,,30482.242,,26767.5522,,35170.383,,28184.8276,,21160.6133,,37517.4497,,25590.0371,,27687.5556,,,,
387.023323,35066.6667,,25596.586,,21923.6418,,15347.1206,,26247.5586,,11978.0533,,24855.0336,,19821.8557,,24507.6863,,,,,
387.189982,,46981.9869,,30503.8981,,26792.6567,,35419.461,,28077.9586,,21149.2267,,37331.5973,,25645.5918,,27736.4706,,,,
387.356642,35062.7712,,25657.5032,,21962.9552,,15296.7376,,26198.1517,,11922.3467,,24913.0201,,19789.4268,,24442.902,,,,,
387.523302,,46717.0196,,30458.2166,,26779.9701,,36106.4397,,28101.4069,,21073.36,,37393.9329,,25779.266,,27682.7974,,,,
387.690038,35029.4641,,25658.1656,,21927.7015,,15278.0709,,26156.2483,,11937.04,,24963.0872,,19834.0619,,24430.3007,,,,,
387.856697,,46872.6275,,30513.0446,,26689.5522,,35801.9007,,28177.3517,,21032.9333,,37328.8591,,25562.3918,,27444.732,,,,
388.023357,35070.6667,,25681.8854,,22016.8358,,15371.6596,,26224.3586,,11984.4,,24953.4228,,19808.8907,,24433.3856,,,,,
388.190017,,46862.8758,,30631.8471,,26701.0746,,35306.156,,28111.3655,,20962.2133,,37038.9262,,25612.9649,,27399.2157,,,,
388.356752,34997.6209,,25589.6051,,22017.3134,,15327.1773,,26229.7931,,11993.8133,,24909.5034,,19896.5113,,24402.0654,,,,,
388.523412,,46790.3268,,30522.4459,,26739.0448,,35486.695,,28141.7931,,20959.1467,,36727.8926,,25633.6165,,27844.3922,,,,
388.690072,35138.2222,,25679.7452,,21992.5075,,15319.3191,,26261.9862,,11994.9867,,24896.3758,,19777.4515,,24482.2745,,,,,
388.856732,,46966.9804,,30477.6561,,26859.7015,,36293.3617,,28133.6,,20972.16,,36694.255,,25556.9814,,27861.4118,,,,
389.023392,35019.0065,,25668.8917,,21996.8358,,15281.9858,,26270.8138,,12002.1867,,24855.651,,19752.4454,,24372.4444,,,,,
389.190127,,46844.0261,,30516.8408,,26731.4627,,36619.9716,,28145.0207,,21078.9867,,37172.2148,,25564.6021,,27732.3922,,,,
389.356787,35163.2418,,25692.9172,,21942.4776,,15324.766,,26163.1724,,11983.2533,,24916.8859,,19792.4289,,24404.0523,,,,,
389.523447,,46839.2418,,30489.8089,,26753.2836,,36083.9433,,28117.0207,,21062.3467,,37353.9597,,25691.5134,,27573.8039,,,,
389.690107,35152.4183,,25646.7261,,21936.7761,,15273.4468,,26176.4138,,11967.7067,,24929.7718,,19797.1464,,24442.0392,,,,,
389.856842,,46872.5229,,30458.7771,,26900.9254,,35888.5106,,28154.8966,,21365.52,,37099.4899,,25668.3216,,27442.2745,,,,
390.023502,35084.2353,,25621.7325,,21921.3731,,15353.2199,,26183.1172,,11952.6933,,24861.5302,,19710.6804,,24490.6667,,,,,
390.190161,,47006.6144,,30518.5987,,26835.0746,,35666.2695,,28175.3655,,21336.48,,37000.5101,,25636.5196,,27277.4641,,,,
390.356822,35105.098,,25623.3631,,21957.0149,,15320.3972,,26225.0483,,11982.56,,24941.1275,,19831.6206,,24447.6601,,,,,
390.523481,,46813.4902,,30374.1656,,26749.4328,,35289.2482,,28184.3862,,21261.9733,,38255.8121,,25617.4845,,27101.5686,,,,
390.690217,35002.8235,,25730.293,,21931.791,,15271.1489,,26204.3586,,11952.8,,24784.1879,,19765.9381,,24420.4706,,,,,
390.856876,,46914.5359,,30505.8854,,26700.3284,,34925.5887,,28138.0966,,21144.6667,,39397.6913,,25422.2515,,27136.4706,,,,
391.023536,35104.6275,,25652.7389,,21908.3284,,15330.5248,,26179.0897,,12003.3333,,24794.1745,,19825.5175,,24424.6797,,,,,
391.190196,,46832.4444,,30385.9363,,26703.2537,,34897.1631,,28074.6483,,21025.6267,,39591.1678,,25566.8784,,26974.902,,,,
391.356931,35125.0458,,25604.8662,,21972.5672,,15348.6241,,26296.2759,,11987.76,,24875.2483,,19819.7443,,24486.902,,,,,
391.523591,,47056.1307,,30366.4204,,26821.4328,,34772.3404,,27992.3586,,20959.4133,,39473.1812,,25641.8969,,26861.6471,,,,
391.690251,35052.1569,,25638.1146,,21961.0746,,15335.2624,,26262.6483,,11956.88,,24772.6711,,19821.4598,,24503.0588,,,,,
391.856911,,47069.4902,,30348.9682,,26969.7015,,34600.1702,,27960.8276,,21377.8133,,38979.4899,,25472,,26793.0196,,,,
392.023571,34967.0065,,25692.9427,,21920.9552,,15351.1489,,26306.9793,,12004.0267,,24854.3893,,19741.1629,,24510.1438,,,,,
392.190306,,47105.7255,,30419.465,,27120.2388,,34490.0709,,28029.3241,,21329.9733,,39388.9396,,25487.1753,,26682.9804,,,,
392.356966,34950.719,,25612.2038,,22002.7761,,15359.8865,,26283.0069,,11999.5467,,24842.5503,,19795.5629,,24532.549,,,,,
392.523626,,47177.4641,,30394.1911,,27203.3731,,34490.4681,,27996.9655,,21351.4133,,39226.8188,,25526.8289,,26643.0588,,,,
392.690286,35010.7712,,25608.535,,21889.7015,,15407.5177,,26303.5586,,12006.1867,,24848.1611,,19918.0536,,24479.7124,,,,,
392.857021,,47234.7974,,30407.949,,27226.8955,,34592.3404,,27998.9517,,21604.2133,,38919.6779,,25538.1773,,26618.4314,,,,
393.023681,35093.7778,,25627.3376,,21896.3881,,15349.078,,26199.9172,,11969.0133,,24933.9597,,19763.0021,,24475.4771,,,,,
393.19034,,47080.6275,,30326.6242,,27277.5522,,34365.7021,,28020.3034,,22100.3733,,38902.0134,,25525.9711,,26648.6013,,,,
393.357001,34977.7778,,25578.2675,,21956.3881,,15273.7872,,26226.7862,,11979.0933,,24928.2148,,19728.6928,,24527.268,,,,,
393.52366,,46968.5752,,30342.0637,,27231.9701,,34493.8723,,28033.3793,,22215.7333,,38835.5436,,25393.4515,,26525.3595,,,,
393.690396,34982.902,,25556.2038,,21929.5522,,15343.7447,,26237.3793,,12043.52,,24877.2081,,19868.833,,24482.719,,,,,
393.857056,,46918.3529,,30345.3758,,27282.3582,,34274.5532,,27929.8483,,22375.52,,38454.5772,,25447.2577,,26618.0131,,,,
394.023715,35075.1111,,25604.3312,,21939.791,,15374.5532,,26247.9724,,12008.64,,24913.1007,,19853.4928,,24435.5294,,,,,
394.190375,,46970.5359,,30365.5796,,27252.597,,34179.5177,,27970.731,,22193.8667,,38143.4094,,25497.0392,,26744.2092,,,,
394.35711,35069.6471,,25555.414,,21965.4627,,15355.9716,,26213.3517,,12016.5333,,24918.7919,,19832.4454,,24439.6863,,,,,
394.52377,,46819.3203,,30383.4395,,27274.1493,,34158.8369,,27989.4897,,22181.5467,,38209.6107,,25371.5794,,26753.281,,,,
394.69043,35066.3791,,25597.5541,,21939.5224,,15391.4043,,26199.6414,,12008.0267,,24968.8859,,19771.1175,,24469.3856,,,,,
394.85709,,47000.3922,,30399.0573,,27168.4776,,33938.0709,,28065.5448,,21900.16,,38103.4899,,25434.8866,,26768.6797,,,,
395.02375,35140.7843,,25644.0255,,21921.5821,,15358.9787,,26226.1241,,12030.32,,24909.7987,,19845.9381,,24520.732,,,,,
395.190485,,47014.2745,,30373.5796,,27137.194,,33968.3404,,27948.7724,,21843.7333,,38145.8792,,25377.7814,,26631.1373,,,,
395.357145,35074.1961,,25612.051,,21964.6567,,15395.1489,,26257.1862,,12028.0533,,24939.2483,,19807.6701,,24518.2222,,,,,
395.523805,,46891.9216,,30460.5605,,27228.1493,,33911.8582,,27988.4138,,21769.0133,,37884.4564,,25392.8247,,26500.5229,,,,
395.690465,35084.5229,,25631.2866,,21931.1045,,15372.4539,,26225.3241,,11986.96,,24900.0805,,19817.2371,,24468,,,,,
395.8572,,46882.0392,,30332.2293,,27599.4627,,33617.305,,27929.9034,,21931.3867,,37739.1678,,25326.9443,,26614.1961,,,,
396.02386,35090.0392,,25559.414,,21996.6567,,15295.7447,,26190.6483,,12013.6,,24926.255,,19837.2289,,24543.7386,,,,,
396.190519,,46858.1176,,30414.879,,27499.1642,,33607.0922,,27949.131,,22002.9333,,37873.6644,,25260.4371,,26545.3595,,,,
396.357179,35169.8301,,25646.1911,,21890.209,,15339.4894,,26236.9655,,12044.6933,,24896.698,,19778.3753,,24505.2026,,,,,
396.523839,,46870.1961,,30433.9618,,27381.1642,,34296.9929,,27991.5862,,22633.9467,,37853.5034,,25458.7052,,26659.3203,,,,
396.690575,35161.9608,,25576.1783,,21876.7761,,15338.9504,,26265.3241,,11985.8133,,24907.7584,,19811.134,,24439.5556,,,,,
396.857235,,46828.183,,30361.9363,,27338.1194,,34415.7447,,27945.269,,22702.88,,37803.6242,,25361.2536,,26692.2876,,,,
397.023894,35117.8824,,25562.4459,,21976.8358,,15306.4397,,26301.9862,,11986.2667,,24861.396,,19784.7753,,24510.8497,,,,,
397.190554,,46845.7255,,30388.2803,,27318.1493,,34484.6525,,27877.2414,,22554.56,,37769.9866,,25281.2866,,26661.5163,,,,
397.357289,35121.4118,,25615.2611,,21958.5672,,15319.4043,,26247.0345,,11992,,24904.9128,,19723.4474,,24512.1046,,,,,
397.523949,,46868.7582,,30310.8025,,27318.4179,,34499.2057,,27915.2828,,22255.6,,37828.4295,,25151.3072,,26593.4379,,,,
397.690609,35152.6013,,25656.9682,,21980.8657,,15363.3191,,26271.9448,,12001.0933,,24921.6644,,19765.6742,,24441.6993,,,,,
397.857269,,46872.0784,,30459.5159,,27334.5672,,34518.2695,,27850.8138,,22380.8267,,38305.8792,,25118.7464,,26817.5948,,,,
398.023929,35140.915,,25524.3312,,21916.2985,,15406.3262,,26313.4069,,12005.36,,24843.8658,,19800.7753,,24449.2288,,,,,
398.190664,,46962.1176,,30460,,27409.8806,,34351.2624,,27958.1241,,22546.8533,,38405.745,,25108.2887,,26637.9346,,,,
398.357324,35071.5033,,25618.4204,,21882.5373,,15308.0851,,26266.9517,,12020.96,,24922.953,,19821.4598,,24437.281,,,,,
398.523984,,47016,,30399.3631,,27246.2687,,34028.7092,,27914.5379,,22374.9867,,38286.6577,,25113.8309,,26569.8301,,,,
398.690644,35091.7647,,25630.3185,,21956.806,,15337.2766,,26240.1379,,12041.2533,,24880.3758,,19865.9959,,24509.6471,,,,,
398.857379,,46855.7386,,30347.3376,,27207.2239,,33872.9929,,27849.3241,,22219.44,,38483.9463,,25360.5608,,26439.1373,,,,
399.024039,35157.2549,,25666.0127,,21976.2687,,15267.1489,,26206.2069,,12000.88,,24841.2886,,19955.332,,24461.6732,,,,,
399.190699,,47035.6601,,30286.6497,,27220.5672,,33714.7518,,27829.5172,,22025.4667,,38797.9866,,25390.7464,,26520.6275,,,,
399.357358,35125.2288,,25666.3949,,21908.1194,,15315.0922,,26334.0138,,11976.4267,,24830.3356,,19860.0907,,24412.9412,,,,,
399.524018,,46978.4052,,30333.707,,27216.5373,,33466.1844,,27931.3379,,21997.6267,,38864.7785,,25427.0021,,26703.5033,,,,
399.690754,35062.0915,,25534.3949,,22011.403,,15444.5957,,26223.4207,,12006.6933,,24915.5705,,19747.9918,,24493.7778,,,,,
399.857414,,46903.9477,,30271.2102,,27298.4179,,33421.1915,,27974.4828,,22033.3067,,38903.8389,,25396.6845,,26726.6405,,,,
400.024073,34943.268,,25612.2803,,21964.7761,,15365.3333,,26148.3862,,11952.16,,24835.9463,,19860.0907,,24547.7386,,,,,
400.190733,,46932.9412,,30368.5605,,27152.2388,,34524.6525,,27896.0552,,22353.6533,,38807.7047,,25256.2804,,26703.4248,,,,
400.357393,35010.1176,,25646.0127,,21998.0299,,15277.4184,,26321.2138,,11970.4,,24817.5839,,19784.4124,,24450.8235,,,,,
400.524128,,46845.2288,,30404.0764,,27145.791,,34817.4468,,27955.9724,,22750.16,,38766.443,,25095.9505,,26689.6209,,,,
400.690788,35166.2484,,25649.6561,,21938.6567,,15346.922,,26213.6276,,11985.0133,,24898.5235,,19937.0887,,24476.1046,,,,,
400.857448,,46884.7843,,30326.3185,,27160.8955,,34687.4894,,27959.669,,22503.12,,38625.4228,,25174.5979,,26728.5229,,,,
401.024108,35152.6013,,25625.8854,,21924.8657,,15370.4113,,26221.9034,,12006.64,,24978.9262,,19957.3113,,24452.8889,,,,,
401.190843,,46862.4314,,30345.9363,,27184.9851,,33677.078,,27933.1034,,22598.96,,38593.8523,,25173.9052,,26680.3399,,,,
401.357503,35049.8039,,25700.8153,,21903.9403,,15275.9149,,26290.2621,,11952.1867,,24919.7584,,19880.4454,,24442.9542,,,,,
401.524163,,46879.7647,,30403.6433,,27173.8507,,33299.1206,,28078.2345,,23208.0533,,39268.349,,25025.7814,,26635.634,,,,
401.690823,35040.5752,,25569.4522,,21953.3731,,15324.3121,,26212.9103,,12025.7333,,24842.3624,,19853.7237,,24459.2157,,,,,
401.857483,,46920.1307,,30524.3057,,27069.1045,,33006.7234,,27982.4,,23167.04,,39545.2886,,25010.6062,,26613.4902,,,,
402.024218,35102.8235,,25575.1083,,21982.0896,,15418.1277,,26180.1103,,12021.4667,,24965.6644,,19875.7278,,24422.8497,,,,,
402.190878,,46749.9869,,30414.0127,,27109.0746,,32960.6241,,28053.7103,,22958.8267,,39209.1812,,25026.5072,,26602.1699,,,,
402.357537,35104.1569,,25639.8726,,21899.0149,,15356.1702,,26235.6966,,11997.28,,24912.8054,,19853.8557,,24532.0261,,,,,
402.524198,,46927.3203,,30433.3503,,26923.2239,,33340.0284,,27988.6345,,22569.8933,,39141.396,,24979.6289,,26538.7451,,,,
